Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det,min_Re_Sigma_minus,min_Re_Sigma_plus
0.301,0.135,3,0.29586312727500047,0.025863847807204448,0.6990000000000001,0.10317224741680658,0.6970000000000001,0.03204280057710825,0.029871633039691693
0.301,0.136,3,0.2961198565988528,0.025759348812084432,0.6995,0.10278102070782749,0.6975,0.032048967331647187,0.029861877057398296
0.301,0.137,3,0.2963784546577889,0.0256533606791244,0.6995,0.10238305558917839,0.6975,0.032055118609369264,0.029852109207793694
0.301,0.138,3,0.29663891913118,0.025546866300750374,0.6995,0.10198341257076503,0.6975,0.03206125437337354,0.02984232948557848
0.301,0.139,3,0.29690124761211395,0.02543987603803056,0.6995,0.10158213767048975,0.6975,0.032067374586027104,0.029832537884970988
0.301,0.14,3,0.2971654376057004,0.025332400535968972,0.6995,0.1011792781112192,0.6975,0.032073479208950935,0.029822734399700297
0.301,0.14100000000000001,3,0.29743148652737866,0.0252244507308063,0.6995,0.10077262733153915,0.698,0.03207956820300584,0.02981291902299935
0.301,0.14200000000000002,3,0.297699391701204,0.025115159109048428,0.7,0.10036081479035472,0.698,0.03208564152827814,0.029803091747598032
0.301,0.14300000000000002,3,0.2979691503581327,0.02500498836462065,0.7,0.09994748174887817,0.698,0.03209169914406538,0.029793252565716292
0.301,0.14400000000000002,3,0.2968229702651882,0.0260802316005181,0.7,0.10447148751133142,0.698,0.03208707875363483,0.029774945063264436
0.301,0.14500000000000002,3,0.2941905714015638,0.02839975316213649,0.7,0.11423354400078374,0.6975,0.03207125752111543,0.02974779255674964
0.301,0.14600000000000002,3,0.29163406371483963,0.030656900376126478,0.7,0.12380846097273246,0.6975,0.032055983983999455,0.029721124787828995
0.301,0.14700000000000002,3,0.2891508072748155,0.0328537851684594,0.7,0.13319302789150922,0.6970000000000001,0.03204123709748068,0.02969492320643364
0.301,0.148,3,0.28673805334170843,0.0349926241416176,0.7,0.14239735929998462,0.6965,0.03202699511231594,0.029669168798310087
0.301,0.149,3,0.284393005122302,0.03707553253254392,0.7005,0.1514253869594715,0.696,0.0320132360264932,0.029643842444749356
0.301,0.15,3,0.28211286492421395,0.039104622660164325,0.7005,0.16028176190196095,0.6955,0.03199993793314091,0.029618925197831804
0.302,0.06,3,0.2606356846490766,0.05013660675984538,0.6970000000000001,0.2048804739091122,0.6895,0.031594639800020786,0.030633414025089643
0.302,0.061,3,0.26102354869501826,0.04985291021828469,0.6970000000000001,0.20366770518093846,0.69,0.03160379981845865,0.030626404541248126
0.302,0.062,3,0.26142014665076685,0.04956264300990452,0.6970000000000001,0.202425194680416,0.69,0.03161299774984209,0.03061942400846666
0.302,0.063,3,0.26182562720175173,0.049265684815927455,0.6970000000000001,0.20115525256170652,0.69,0.031622234750183865,0.03061247328289285
0.302,0.064,3,0.2622401450101809,0.0489619105009028,0.6970000000000001,0.19985743251517285,0.69,0.031631512021678264,0.030605553256078694
0.302,0.065,3,0.2626638609933393,0.0486511898909603,0.6970000000000001,0.19853021972241755,0.6905,0.03164083081488704,0.030598664856629543
0.302,0.066,3,0.2630969426183034,0.04833338753926552,0.6970000000000001,0.19717137894231726,0.6905,0.03165019243105504,0.030591809051951333
0.302,0.067,3,0.2635395642141128,0.048008022256545387,0.6975,0.19578310925393333,0.6905,0.03165959822456355,0.030584986850102153
0.302,0.068,3,0.26399190730252564,0.04767526973873954,0.6975,0.19436488977131205,0.6905,0.03166904960553068,0.03057819930175506
0.302,0.069,3,0.264454160948536,0.04733498426200185,0.6975,0.1929136937461696,0.6910000000000001,0.031678548042568005,0.03057144750227903
0.302,0.06999999999999999,3,0.2649265221319175,0.046987006238404204,0.6975,0.19142969150003394,0.6910000000000001,0.03168809506570387,0.03056473259394564
0.302,0.071,3,0.26540919614112,0.04663116938498807,0.6975,0.18991393159798423,0.6910000000000001,0.03169769226948404,0.030558055768269515
0.302,0.072,3,0.26590239699092627,0.04626730039199016,0.6975,0.18836524774622013,0.6915,0.03170734131626092,0.030551418268490685
0.302,0.073,3,0.2664063478653426,0.045895218571610455,0.6975,0.1867795854512501,0.6915,0.031717043939683595,0.030544821392207915
0.302,0.074,3,0.2669212815872828,0.04551473548621106,0.6975,0.18516012922221925,0.6915,0.03172680194840124,0.030538266494172094
0.302,0.075,3,0.2674474411166549,0.04512565455481793,0.6975,0.18350618963600157,0.6915,0.03173661722999308,0.030531754989249357
0.302,0.076,3,0.2679850800785418,0.04472777063675317,0.6975,0.18181304632435571,0.692,0.03174649175513898,0.030525288355563944
0.302,0.077,3,0.2685344633232085,0.04432045745581359,0.698,0.1800829620251064,0.692,0.031756427582044784,0.030518868137831136
0.302,0.078,3,0.269095867519718,0.04390386442905387,0.698,0.17831600345739965,0.692,0.03176642686113746,0.030512495950890714
0.302,0.079,3,0.26966958178495953,0.0434777821330401,0.698,0.17650785031516172,0.6925,0.03177649184004506,0.03050617348345167
0.302,0.08,3,0.2702559083498921,0.04304196576295566,0.698,0.17465931088674194,0.6925,0.03178662486887699,0.030499902502058814
0.302,0.081,3,0.27085516326478337,0.04259615942617952,0.698,0.17277118874497396,0.6925,0.03179682840581972,0.030493684855291595
0.302,0.08199999999999999,3,0.271467677145137,0.042140095558486246,0.698,0.17083890985286584,0.6930000000000001,0.03180710502306291,0.03048752247820505
0.302,0.08299999999999999,3,0.27209379595988814,0.04167349430942387,0.698,0.16886305340395133,0.6930000000000001,0.03181745741307027,0.030481417397022037
0.302,0.08399999999999999,3,0.27273388186324937,0.04119606289634329,0.698,0.1668445391574449,0.6930000000000001,0.031827888395207955,0.030475371734084482
0.302,0.08499999999999999,3,0.2733883140712877,0.04070739694511968,0.6985,0.16477782512272868,0.6935,0.03183840092274162,0.03046938771306968
0.302,0.086,3,0.27405748978393285,0.04020682757599586,0.6985,0.16266459362556832,0.6935,0.03184899809021056,0.030463467664475094
0.302,0.087,3,0.2747418251525615,0.03969444448105001,0.6985,0.1605052067105563,0.6935,0.03185968314118329,0.030457614031371844
0.302,0.088,3,0.2754417562925681,0.03916989474009313,0.6985,0.15829236739431254,0.694,0.031870459476394115,0.03045182937542209
0.302,0.089,3,0.2761577403393828,0.0386328086816401,0.6985,0.15603032352820498,0.694,0.03188133066225321,0.03044611638315025
0.302,0.09,3,0.27689025654513993,0.038082799050039785,0.6985,0.15371658739046382,0.6945,0.03189230043971349,0.030440477872449367
0.302,0.091,3,0.2776398074115852,0.037519460153562584,0.6985,0.1513458963089673,0.6945,0.03190337273346624,0.030434916799294734
0.302,0.092,3,0.2784069198527337,0.03694236700072921,0.6985,0.1489220221986005,0.6945,0.03191455166142181,0.030429436264623303
0.302,0.093,3,0.2791921463781697,0.036350858393575616,0.6990000000000001,0.14643910921117081,0.6950000000000001,0.031925841544412706,0.030424039521321885
0.302,0.094,3,0.2799960662844937,0.03574422478041334,0.6990000000000001,0.1438967278191934,0.6950000000000001,0.03193724691603096,0.030418729981245566
0.302,0.095,3,0.2808192868382343,0.03512240623748297,0.6990000000000001,0.14129601996895227,0.6955,0.03194877253248089,0.03041351122216241
0.302,0.096,3,0.2816624444281858,0.0344848895096762,0.6990000000000001,0.1386277085226148,0.6955,0.03196042338228802,0.030408386994487353
0.302,0.097,3,0.2825262056584925,0.0338311376983145,0.6990000000000001,0.13589749918532049,0.6955,0.031972204695655225,0.030403361227627084
0.302,0.098,3,0.28341126834546243,0.033160589629257574,0.6990000000000001,0.13309917809099697,0.696,0.03198412195319448,0.03039843803570669
0.302,0.099,3,0.2843183623707295,0.03247265937413809,0.6990000000000001,0.13023088221585097,0.696,0.03199618089368425,0.03039362172238481
0.302,0.1,3,0.28524825033057105,0.031766615505791906,0.6995,0.12729407607829352,0.6965,0.032008387520405426,0.030388916784385416
0.302,0.101,3,0.28620172790531745,0.031041226457884066,0.6995,0.12427863768909359,0.6965,0.03202074810548836,0.030384327913276696
0.302,0.10200000000000001,3,0.28717962385337215,0.03029649859541025,0.6995,0.12119070255315705,0.6965,0.032033269191555296,0.030379859994908314
0.302,0.10300000000000001,3,0.2881827995105851,0.029531742210275762,0.6995,0.11802179598720164,0.6970000000000001,0.032045957589760955,0.030375518105772333
0.302,0.104,3,0.28895399057716936,0.028964407999090856,0.6995,0.11568361277056352,0.6970000000000001,0.032056907105148164,0.0303696883483186
0.302,0.105,3,0.28915070891678846,0.028883651843430398,0.6995,0.11538188108991498,0.6970000000000001,0.03206357351309167,0.030360228407808505
0.302,0.106,3,0.2893493195003819,0.028802243596938358,0.6995,0.11507783586431915,0.6970000000000001,0.032070225080467925,0.030350756410583605
0.302,0.107,3,0.28954982189336265,0.028720149738515353,0.7,0.11476943120356328,0.6975,0.03207686178630289,0.03034127236310596
0.302,0.108,3,0.28975221562066905,0.028636616009590006,0.7,0.11445690015213247,0.6975,0.03208348360926531,0.030331776271564782
0.302,0.109,3,0.2899565001655835,0.028552433120890584,0.7,0.11414207205248011,0.6975,0.03209009052765702,0.030322268141870543
0.302,0.11,3,0.29016267496854065,0.02846760640588234,0.7,0.1138249715463237,0.6975,0.03209668251940325,0.030312747979649012
0.302,0.111,3,0.29037073942591446,0.028382141343467802,0.7,0.11350562391256819,0.6975,0.03210325956204268,0.03030321579023528
0.302,0.112,3,0.29058069288879074,0.028296043561639127,0.7,0.11318405508238122,0.6975,0.03210982163271733,0.030293671578667684
0.302,0.11299999999999999,3,0.2907925346617247,0.028209318841215143,0.7,0.11285826008588425,0.698,0.03211636870816243,0.03028411534968174
0.302,0.11399999999999999,3,0.29100626400147533,0.028121973119672912,0.7,0.11252809835678654,0.698,0.03212290076469606,0.03027454710770397
0.302,0.11499999999999999,3,0.2912218801157368,0.028033197600934978,0.7005,0.11219573805230305,0.698,0.03212941777820862,0.030264966856845738
0.302,0.11599999999999999,3,0.2914393821618362,0.027943701092010866,0.7005,0.11186120718406105,0.698,0.032135919724152216,0.030255374600896983
0.302,0.11699999999999999,3,0.2916587692454319,0.0278535883580901,0.7005,0.11152453448654188,0.698,0.0321424065775299,0.030245770343319982
0.302,0.118,3,0.29188004041918414,0.027762865807459975,0.7005,0.11118574943419818,0.698,0.032148878312884724,0.03023615408724299
0.302,0.119,3,0.29210319468141477,0.027671540022143056,0.7005,0.11084146237403802,0.6985,0.03215533490428871,0.03022652583545391
0.302,0.12,3,0.2923282309747495,0.0275796177622572,0.7005,0.11049399256203697,0.6985,0.032161776325331605,0.030216885590393875
0.302,0.121,3,0.29255514818474515,0.027486903134193875,0.7010000000000001,0.1101444400341857,0.6985,0.03216820254910958,0.03020723335415082
0.302,0.122,3,0.2927839451384999,0.027392812254915525,0.7010000000000001,0.10979283663974868,0.6985,0.03217461354821371,0.030197569128453002
0.302,0.123,3,0.2930146206032507,0.027298131198182533,0.7010000000000001,0.10943921504861001,0.6985,0.03218100929471841,0.030187892914662513
0.302,0.124,3,0.29324717328494837,0.027202867262584165,0.7010000000000001,0.10908211025536119,0.6990000000000001,0.03218738976016958,0.030178204713768697
0.302,0.125,3,0.29348160182682825,0.02710702794436527,0.7010000000000001,0.10871972704703392,0.6990000000000001,0.03219375491557279,0.030168504526381618
0.302,0.126,3,0.2937179048079561,0.027010620942401795,0.7010000000000001,0.10835536153207767,0.6990000000000001,0.03220010473138124,0.030158792352725474
0.302,0.127,3,0.293956080741762,0.02691365416329124,0.7010000000000001,0.10798904902334537,0.6990000000000001,0.032206439177483545,0.030149068192631915
0.302,0.128,3,0.29419612807456325,0.0268151567829611,0.7015,0.10762082574435143,0.6990000000000001,0.03221275822319148,0.030139332045533436
0.302,0.129,3,0.29443804518406735,0.026716007411579503,0.7015,0.10725018212425155,0.6995,0.03221906183722757,0.030129583910456732
0.302,0.13,3,0.29468183037786216,0.026616306714184742,0.7015,0.10687313257065431,0.6995,0.03222534998771246,0.030119823786015926
0.302,0.131,3,0.29492748189189366,0.026516063231105943,0.7015,0.10649421511571223,0.6995,0.0322316226421523,0.03011005167040592
0.302,0.132,3,0.29517499788893187,0.026415285733424654,0.7015,0.10611346892687246,0.6995,0.032237879767425905,0.030100267561395694
0.302,0.133,3,0.29542437645701475,0.026313983228795572,0.7015,0.10573093418289059,0.6995,0.03224412132977184,0.030090471456321495
0.302,0.134,3,0.2956756156078908,0.026211061166785392,0.702,0.10534603278387512,0.7,0.032250347294775404,0.030080663352080168
0.302,0.135,3,0.2959287132754382,0.02610756708161572,0.702,0.10495462062909393,0.7,0.032256557627355346,0.03007084324512235
0.302,0.136,3,0.2961836673140788,0.0260035585065954,0.702,0.10456147058764372,0.7,0.03226275229175073,0.030061011131445766
0.302,0.137,3,0.29644047549717756,0.025899045175640595,0.702,0.10416662612050252,0.7,0.03226893125150749,0.030051167006588442
0.302,0.138,3,0.2966991355154256,0.025794037085729544,0.702,0.1037701318125426,0.7,0.03227509446946486,0.030041310865621958
0.302,0.139,3,0.29695964497522354,0.02568818215340607,0.7025,0.10337025488142965,0.7005,0.03228124190774189,0.030031442703144715
0.302,0.14,3,0.29722200139704263,0.02558097633760357,0.7025,0.10296484703435027,0.7005,0.03228737352772368,0.03002156251327519
0.302,0.14100000000000001,3,0.29748620221377853,0.025473288116115197,0.7025,0.10255784874162961,0.7005,0.032293489290047564,0.030011670289645218
0.302,0.14200000000000002,3,0.2977522447690983,0.025365128296213887,0.7025,0.10214930825128234,0.7005,0.03229958915458927,0.030001766025393298
0.302,0.14300000000000002,3,0.2980201263157802,0.025256507977969442,0.7025,0.10173927506131605,0.7005,0.03230567308044889,0.02999184971315788
0.302,0.14400000000000002,3,0.2982898440140308,0.025147438561699674,0.7025,0.10132370484710376,0.7010000000000001,0.03231174102593685,0.029981921345070724
0.302,0.14500000000000002,3,0.29794382324974633,0.025553308794733602,0.7030000000000001,0.10307239456780733,0.7010000000000001,0.03231311437936294,0.0299682765007085
0.302,0.14600000000000002,3,0.29533450902344593,0.027853270830371136,0.7030000000000001,0.11281049400665835,0.7005,0.03229731625860132,0.029941067142177313
0.302,0.14700000000000002,3,0.292797409037539,0.03009398429184447,0.7030000000000001,0.12237334347146406,0.7,0.0322820419848139,0.029914322910155996
0.302,0.148,3,0.29033026841432885,0.032277229615074204,0.7030000000000001,0.1317569842216482,0.7,0.03226727333952277,0.02988802758940977
0.302,0.149,3,0.28793069662320747,0.03440491733380087,0.7030000000000001,0.14096778000680754,0.6995,0.03225299117754623,0.029862164314715833
0.302,0.15,3,0.28559622604799073,0.0364790353442705,0.7030000000000001,0.15001047860909816,0.6990000000000001,0.03223917586746524,0.02983671592224618
0.303,0.06,3,0.2605505365186052,0.05054712435212362,0.7,0.20819987049726427,0.6925,0.0318036102158806,0.030836063683504156
0.303,0.061,3,0.260934647093257,0.050266171393473995,0.7,0.20698834888877943,0.6925,0.03181280351556285,0.030828983643832495
0.303,0.062,3,0.2613273533687622,0.049978754060770056,0.7,0.2057500914256853,0.6925,0.03182203394112182,0.03082193188487716
0.303,0.063,3,0.26172879817911593,0.04968475671391502,0.7,0.2044846833672274,0.6925,0.031831302611534294,0.030814909232425535
0.303,0.064,3,0.26213912999541733,0.049384059166605605,0.7,0.2031898852682581,0.6930000000000001,0.0318406106896611,0.03080791654580488
0.303,0.065,3,0.2625585031810602,0.04907653648278806,0.7,0.20186512033404114,0.6930000000000001,0.031849959384269017,0.030800954719399767
0.303,0.066,3,0.26298707826149936,0.04876205876174004,0.7,0.20051176281441643,0.6930000000000001,0.03185934995216884,0.030794024684256998
0.303,0.067,3,0.2634250222094799,0.04844049091111242,0.7,0.19912933052405865,0.6930000000000001,0.03186878370047666,0.030787127409783305
0.303,0.068,3,0.2638725087466744,0.04811169240723994,0.7,0.1977144126887317,0.6935,0.03187826198900607,0.030780263905541626
0.303,0.069,3,0.2643297186627177,0.04777551704198536,0.7,0.19626819499351889,0.6935,0.031887786232799455,0.03077343522315167
0.303,0.06999999999999999,3,0.2647968401526909,0.0474318126553634,0.7,0.19479122889787848,0.6935,0.03189735790480677,0.030766642458301265
0.303,0.071,3,0.26527406917415336,0.047080420853146086,0.7,0.19328221234605758,0.694,0.03190697853872101,0.03075988675287492
0.303,0.072,3,0.26576160982487645,0.046720795297808496,0.7005,0.19173764382230266,0.694,0.031916649731979635,0.03075316929720653
0.303,0.073,3,0.2662596747424832,0.04635313170565612,0.7005,0.19016044860447018,0.694,0.03192637314894213,0.03074649133246348
0.303,0.074,3,0.2667684855272538,0.04597725286733449,0.7005,0.18854999367635583,0.694,0.031936150524253894,0.03073985415316953
0.303,0.075,3,0.2672882731893812,0.04559297176684142,0.7005,0.18690184526260628,0.6945,0.03194598366640732,0.030733259109874206
0.303,0.076,3,0.26781927862201693,0.04520009344864125,0.7005,0.18521803293276357,0.6945,0.03195587446151127,0.030726707611976663
0.303,0.077,3,0.26836175310146115,0.04479841462374885,0.7005,0.18349876712953533,0.6945,0.031965824877280245,0.030720201130711947
0.303,0.078,3,0.26891595881586633,0.044387723254416735,0.7005,0.18174032646071359,0.6950000000000001,0.03197583696725516,0.030713741202307916
0.303,0.079,3,0.26948216942380665,0.043967798116596825,0.7005,0.1799427145668969,0.6950000000000001,0.03198591287526705,0.030707329431320544
