Omega_over_gamma,Delta_over_gamma,gap_k1_over_gamma,gap_k2_over_gamma,gap_k3_over_gamma,gap_k4_over_gamma,winner_k_among_1_to_4
0.0925,0.0,0.017742061491969635,0.05742743002625832,0.13715104004860668,0.26262158032886884,1
0.09375,0.0,0.01824379727826054,0.0592096716256392,0.14297399234307936,0.2629589997724822,1
0.095,0.0,0.018753378403056464,0.061031553919418544,0.14917599343583618,0.26330062040428304,1
0.09625,0.0,0.01927085684725474,0.06289415020989332,0.15582380521137348,0.26364642887801115,1
0.0975,0.0,0.019796285868363968,0.06479859928916497,0.1630080027459714,0.2639964116580082,1
0.09875,0.0,0.020329720033261597,0.06674611103480337,0.17085698721201517,0.264350555018965,1
0.1,0.0,0.020871215252207996,0.0687379726449838,0.17956384861468555,0.26470884504566206,1
0.10125,0.0,0.0214208288141721,0.07077555560488527,0.18944434180382919,0.2650712676327418,1
0.10250000000000001,0.0,0.021978619423528575,0.07286032349217,0.2010862566294112,0.26543780848447673,1
0.10375000000000001,0.0,0.02254464723818882,0.07499384074869628,0.21587133008882367,0.26580845311456724,1
0.105,0.0,0.023118973909231448,0.07717778256910135,0.23999335809256908,0.2661831868459429,1
0.10625,0.0,0.023701662622104144,0.07941394608548755,0.2592854693825779,0.26656199481058346,1
0.1075,0.0,0.024292778139466675,0.08170426306254126,0.2595022517996193,0.2669448619493593,1
0.10875,0.0,0.02489238684575768,0.08405081436067496,0.25972142804222786,0.26733177301188016,1
0.11,0.0,0.025500556793563486,0.08645584647844737,0.2599429930898388,0.2677227125563666,1
0.11125,0.0,0.026117357751879303,0.08892179055255163,0.2601669418597343,0.2681176649495404,1
0.1125,0.0,0.026742861256353112,0.09145128427790644,0.2603932692069409,0.26851661436653046,1
0.11375,0.0,0.02737714066161131,0.09404719731709081,0.2606219699241281,0.26891954479080105,1
0.115,0.0,0.028020271195768914,0.09671266090457263,0.26085303874151244,0.26932644001409456,1
0.11625,0.0,0.028672330017234418,0.09945110252640355,0.2610864703267546,0.2697372836364012,1
0.11750000000000001,0.0,0.02933339627392645,0.10226628678363577,0.26132225928486297,0.27015205906594886,1
0.11875000000000001,0.0,0.03000355116502449,0.10516236384597387,0.2615604001581031,0.2705707495192076,1
0.12,0.0,0.030682878005386886,0.10814392729718145,0.26180088742589785,0.27099333802093123,1
0.12125,0.0,0.03137146229277387,0.11121608370267994,0.2620437155047385,0.271419807404204,1
0.1225,0.0,0.03206939177802492,0.1143845369465672,0.2622888787480928,0.27185014031053,1
0.12375,0.0,0.032776756538348384,0.11765569136934412,0.2625363714463167,0.2722843191899308,1
0.125,0.0,0.03349364905389033,0.12103677910801078,0.26278618782656926,0.27272232630108184,1
0.12625,0.0,0.03422016428776299,0.12453601897831035,0.2630383220527247,0.27316414371146913,1
0.1275,0.0,0.03495639976972114,0.12816281702727272,0.2632927682252927,0.27360975329756276,1
0.12875,0.0,0.03570245568369196,0.13192802297219697,0.26354952038133495,0.2740591367450482,1
0.13,0.0,0.036458434959373745,0.135844262862597,0.26380857249439105,0.27451227554904156,1
0.13125,0.0,0.03722444336813504,0.13992637768213595,0.2640699184744002,0.27496915101437946,1
0.1325,0.0,0.03800058962346149,0.14419201236927065,0.2643335521676248,0.27542974425590194,1
0.13375,0.0,0.038786985486215904,0.14866242367129115,0.264599467356586,0.27589403619879016,1
0.135,0.0,0.03958374587499189,0.1533636154126089,0.26486765775999216,0.27636200757892343,1
0.13625,0.0,0.04039098898186657,0.15832797988901562,0.2651381170326725,0.2768336389432675,1
0.1375,0.0,0.04120883639387413,0.16359675238163268,0.26541083876551597,0.27730891065030105,1
0.13875,0.0,0.0420374132205507,0.16922383379737357,0.26568581648541184,0.2777878028704708,1
0.14,0.0,0.04287684822792032,0.17528204925011281,0.2659630436551913,0.278270295586685,1
0.14125000000000001,0.0,0.043727273979326034,0.1818740629775931,0.26624251367357915,0.2787563685948381,1
0.14250000000000002,0.0,0.04458882698353528,0.1891530530568479,0.26652421987513525,0.27924600150436457,1
0.14375000000000002,0.0,0.04546164785058035,0.19736657339905828,0.2668081555302151,0.2797391737388431,1
0.145,0.0,0.04634588145583704,0.20696655784487844,0.2670943138449222,0.28023586453662747,1
0.14625,0.0,0.04724167711287408,0.2189746980876542,0.2673826879610712,0.28073605295151166,1
0.1475,0.0,0.04814918875565545,0.23732915254205925,0.2676732709561489,0.2812397178534425,1
0.14875,0.0,0.049068575130717856,0.2572839108547728,0.2679660558432843,0.28174683792926086,1
0.15,0.0,0.05000000000000003,0.2574052557732505,0.26826103557121694,0.2822573916834929,1
0.15125,0.0,0.050943632355053746,0.2575275622292021,0.268558203024275,0.2827713574391686,1
0.1525,0.0,0.051899646643424655,0.2576508288500781,0.268857551022355,0.28328871333868777,1
0.15375,0.0,0.05286822300805995,0.2577750542509759,0.2691590723209013,0.28380943734472963,1
0.155,0.0,0.053849547540669715,0.2579002370346231,0.269462759610899,0.2843335072411979,1
0.15625,0.0,0.05484381255005007,0.2580263757913556,0.2697686055188636,0.2848609006342078,1
0.1575,0.0,0.05585121684646077,0.2581534690990996,0.2700766026068374,0.28539159495312083,1
0.15875,0.0,0.056871966043248935,0.2582815155233532,0.27038674337239094,0.2859255674516188,1
0.16,0.0,0.05790627287701462,0.25841051361716527,0.2706990202486324,0.2864627952088263,1
0.16125,0.0,0.05895435754773161,0.2585404619211196,0.2710134256042117,0.28700325513046465,1
0.1625,0.0,0.0600164480803667,0.2586713589633095,0.27132995174334296,0.28754692395007186,1
0.16375,0.0,0.061092780709682756,0.2588032032593277,0.27164859090582005,0.28809377823024596,1
0.165,0.0,0.06218360029007057,0.25893599331224043,0.271969335267047,0.28864379436394955,1
0.16625,0.0,0.06328916073243095,0.2590697276125707,0.2722921769380647,0.2891969485758517,1
0.1675,0.0,0.06440972547032517,0.2592044046382803,0.27261710796559085,0.2897532169237218,1
0.16875,0.0,0.06554556795782868,0.25934002285475044,0.2729441203320592,0.29031257529986826,1
0.17,0.0,0.06669697220176649,0.2594765807147632,0.2732732059556704,0.29087499943262113,1
0.17125,0.0,0.06786423333128665,0.25961407665848363,0.27360435669043903,0.2914404648878726,1
0.17250000000000001,0.0,0.06904765820802425,0.2597525091134398,0.2739375643262608,0.2920089470706504,1
0.17375000000000002,0.0,0.0702475660804563,0.2598918764945063,0.27427282058897146,0.2925804212267582,1
0.17500000000000002,0.0,0.07146428928642887,0.260032177203884,0.2746101171404175,0.29315486244444966,1
0.17625,0.0,0.07269817400827483,0.26017340963108565,0.2749494455785354,0.29373224565615624,1
0.1775,0.0,0.07394958108541752,0.26031557215291273,0.27529079743743523,0.2943125456402666,1
0.17875,0.0,0.07521888688991601,0.260458663133443,0.27563416418748715,0.2948957370229574,1
0.18,0.0,0.0765064842710253,0.26060268092400846,0.27597953723541907,0.2954817942800686,1
0.18125,0.0,0.07781278357555103,0.26074762386317935,0.2763269079244208,0.2960706917390268,1
