Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.26880000000000004,0.07959999999999999,0.28056219913909214,0.023791741584965324,0.6063999999999999,0.07243249950316148,0.6046
0.26880000000000004,0.0797,0.2805811621116424,0.023783626759314568,0.6063999999999999,0.07240856703059659,0.6046
0.26880000000000004,0.0798,0.28060014968562746,0.02377549860083029,0.6064499999999999,0.07238460725238881,0.6046
0.26880000000000004,0.0799,0.2806191618635034,0.02376735609313084,0.6064499999999999,0.07236062018421467,0.6046
0.26880000000000004,0.08,0.2806381986477288,0.02375920400715777,0.6064499999999999,0.07233660584180161,0.6046
0.26880000000000004,0.08009999999999999,0.2806572600407601,0.023751042346825672,0.6064499999999999,0.07231256424094037,0.6046
0.26880000000000004,0.0802,0.2806763460450523,0.023742871116066492,0.6064499999999999,0.0722884753061543,0.60465
0.26880000000000004,0.0803,0.28069545666306106,0.023734690318827828,0.6064499999999999,0.07226434819949408,0.60465
0.26880000000000004,0.0804,0.2807145918972411,0.023726499959074193,0.6064499999999999,0.07224019382540076,0.60465
0.26880000000000004,0.0805,0.280733751750047,0.023718300040786667,0.6064499999999999,0.07221601219981973,0.60465
0.26880000000000004,0.08059999999999999,0.2807529362239312,0.023710090567964342,0.6064499999999999,0.07219180333876063,0.60465
0.26880000000000004,0.0807,0.28077214532134614,0.023701864103423332,0.6065,0.0721675672582908,0.60465
0.26880000000000004,0.0808,0.28079137904474194,0.02369362685818937,0.6065,0.0721433039745424,0.60465
0.26880000000000004,0.0809,0.2808106373965706,0.023685380053714712,0.6065,0.07211899646351108,0.6047
0.26880000000000004,0.081,0.2808299203792815,0.023677123694038682,0.6065,0.0720946474351391,0.6047
0.26880000000000004,0.08109999999999999,0.28084922799532386,0.023668857783217298,0.6065,0.07207027119500863,0.6047
0.26880000000000004,0.0812,0.2808685602471449,0.023660582325324885,0.6065,0.07204586775941176,0.6047
0.26880000000000004,0.0813,0.280887917137193,0.023652297324451378,0.6065,0.07202143714469655,0.6047
0.26880000000000004,0.0814,0.2809072986679126,0.023644002784706172,0.6065,0.07199697936728085,0.6047
0.26880000000000004,0.0815,0.28092670484175064,0.02363569541851062,0.60655,0.0719724944436348,0.6047
0.26880000000000004,0.08159999999999999,0.2809461356611516,0.02362737302494661,0.60655,0.07194796644746594,0.60475
0.26880000000000004,0.0817,0.28096559112855846,0.023619041087944066,0.60655,0.07192339554128392,0.60475
0.26880000000000004,0.0818,0.28098507124641214,0.023610699611653928,0.60655,0.07189879748092214,0.60475
0.26880000000000004,0.0819,0.28100457601715667,0.023602348600241598,0.60655,0.07187417228301361,0.60475
0.26880000000000004,0.08199999999999999,0.28102410544323025,0.02359398805789436,0.60655,0.07184951996426653,0.60475
0.26880000000000004,0.08209999999999999,0.28104365952707394,0.02358561798881386,0.60655,0.07182484054144188,0.60475
0.26880000000000004,0.0822,0.2810632382711253,0.023577238397221124,0.60655,0.07180013403137,0.60475
0.26880000000000004,0.0823,0.28108284167782216,0.023568849287355195,0.60655,0.07177538363693385,0.6048
0.26880000000000004,0.0824,0.28110246974959924,0.023560441892442458,0.6066,0.07175059090735315,0.6048
0.26880000000000004,0.08249999999999999,0.28112212248889334,0.02355202483890533,0.6066,0.07172577108310371,0.6048
0.26880000000000004,0.08259999999999999,0.28114179989813703,0.023543598262698775,0.6066,0.07170092418118666,0.6048
0.26880000000000004,0.0827,0.281161501979764,0.02353516216810359,0.6066,0.071676050218661,0.6048
0.26880000000000004,0.0828,0.2811812287362053,0.023526716559420593,0.6066,0.0716511492126534,0.6048
0.26880000000000004,0.0829,0.2812009801698915,0.02351826144096787,0.6066,0.07162622118035389,0.6048
0.26880000000000004,0.08299999999999999,0.2812207562832517,0.023509796817082342,0.6066,0.07160124647018055,0.60485
0.26880000000000004,0.0831,0.28124055707871426,0.02350132269211844,0.6066,0.07157623198235766,0.60485
0.26880000000000004,0.0832,0.2812603825587047,0.023492832874473617,0.60665,0.07155119046137502,0.60485
0.26880000000000004,0.0833,0.28128023272565034,0.023484330724902167,0.60665,0.0715261219245909,0.60485
0.26880000000000004,0.0834,0.28130010758197316,0.023475819070006586,0.60665,0.07150102638943906,0.60485
0.26880000000000004,0.08349999999999999,0.2813200071300979,0.02346729791418479,0.60665,0.07147590387340846,0.60485
0.26880000000000004,0.0836,0.2813399313724455,0.02345876726185574,0.60665,0.0714507543940602,0.60485
0.26880000000000004,0.0837,0.2813598803114355,0.02345022711745601,0.60665,0.07142555344623738,0.6049
0.26880000000000004,0.0838,0.2813798539494877,0.023441677485441296,0.60665,0.0714003172763471,0.6049
0.26880000000000004,0.0839,0.2813998522890181,0.023433118370286606,0.60665,0.07137505413683588,0.6049
0.26880000000000004,0.08399999999999999,0.2814198753324444,0.02342454541448594,0.6067,0.07134976404543572,0.6049
0.26880000000000004,0.0841,0.2814399230821805,0.02341595819402277,0.6067,0.07132444701995178,0.6049
0.26880000000000004,0.0842,0.2814599955406392,0.023407361486327348,0.6067,0.07129910307825575,0.6049
0.26880000000000004,0.0843,0.2814800927102328,0.023398755295919924,0.6067,0.0712737322382836,0.6049
0.26880000000000004,0.0844,0.2815002145933705,0.023390139627340326,0.6067,0.07124830312635642,0.60495
0.26880000000000004,0.08449999999999999,0.2815203611924624,0.023381514485145662,0.6067,0.0712228453618455,0.60495
0.26880000000000004,0.0846,0.28154053250991473,0.023372879873914617,0.6067,0.07119736069333096,0.60495
0.26880000000000004,0.0847,0.28156072854813363,0.02336423579824429,0.6067,0.07117184913893027,0.60495
0.26880000000000004,0.0848,0.281580949309523,0.023355578986457876,0.60675,0.07114631071683111,0.60495
0.26880000000000004,0.0849,0.2816011947964861,0.023346906725026192,0.60675,0.07112074544528642,0.60495
0.26880000000000004,0.08499999999999999,0.28162146501142227,0.023338224995224262,0.60675,0.07109514654093772,0.605
0.26880000000000004,0.0851,0.2816417599567314,0.02332953380169632,0.60675,0.07106949413548948,0.605
0.26880000000000004,0.0852,0.2816620796348109,0.023320833149105807,0.60675,0.07104381487534689,0.605
0.26880000000000004,0.0853,0.28168242404805777,0.023312123042135927,0.60675,0.0710181087789469,0.605
0.26880000000000004,0.0854,0.2817027931988657,0.02330340348549021,0.60675,0.07099237586480035,0.605
0.26880000000000004,0.08549999999999999,0.28172318708962674,0.023294674483892715,0.60675,0.07096661615148796,0.605
0.26880000000000004,0.0856,0.2817436057227336,0.023285933095814188,0.6068,0.07094082965765322,0.605
0.26880000000000004,0.0857,0.28176404910057223,0.02327717582826247,0.6068,0.07091499902363348,0.60505
0.26880000000000004,0.0858,0.28178451722553294,0.023268409111992083,0.6068,0.07088912516382626,0.60505
0.26880000000000004,0.0859,0.28180501009999986,0.023259632951775685,0.6068,0.070863224518854,0.60505
0.26880000000000004,0.086,0.28182552772635605,0.023250847352405686,0.6068,0.07083729710755611,0.60505
0.26880000000000004,0.0861,0.28184607010698476,0.02324205231869297,0.6068,0.07081134294883779,0.60505
0.26880000000000004,0.0862,0.2818666372442658,0.023233247855470648,0.6068,0.07078536206167955,0.60505
0.26880000000000004,0.0863,0.2818872291405775,0.023224433967590722,0.6068,0.07075935446513226,0.60505
0.26880000000000004,0.0864,0.28190784579829514,0.02321560728037191,0.60685,0.07073329016182887,0.6051
0.26880000000000004,0.0865,0.2819284872197942,0.02320676504661568,0.60685,0.07070719496835216,0.6051
0.26880000000000004,0.0866,0.2819491534074467,0.02319791338460869,0.60685,0.0706810730614605,0.6051
0.26880000000000004,0.0867,0.2819698443636229,0.023189052299253814,0.60685,0.07065492446039932,0.6051
0.26880000000000004,0.0868,0.2819905600906917,0.023180181795473945,0.60685,0.07062874918448424,0.6051
0.26880000000000004,0.08689999999999999,0.28201130059101925,0.02317130187821338,0.60685,0.0706025472531061,0.6051
0.26880000000000004,0.087,0.28203206586697094,0.02316241255243654,0.60685,0.07057630850372328,0.60515
0.26880000000000004,0.0871,0.2820528559209088,0.02315351382312994,0.60685,0.07055001876857948,0.60515
0.26880000000000004,0.0872,0.2820736707551926,0.023144601111302354,0.6069,0.0705237023744587,0.60515
0.26880000000000004,0.0873,0.28209451037218125,0.02313567395648132,0.6069,0.07049735934094603,0.60515
0.26880000000000004,0.08739999999999999,0.2821153747742306,0.023126737394714224,0.6069,0.07047098968770325,0.60515
0.26880000000000004,0.0875,0.28213626396369496,0.02311779143103817,0.6069,0.0704445934344641,0.60515
0.26880000000000004,0.0876,0.2821571779429274,0.02310883607051052,0.6069,0.07041817060103432,0.60515
0.26880000000000004,0.0877,0.28217811671427573,0.023099871318212367,0.6069,0.07039169459275209,0.6052
0.26880000000000004,0.0878,0.2821990802800886,0.02309089717924477,0.6069,0.07036518372670117,0.6052
0.26880000000000004,0.08789999999999999,0.2822200686427117,0.02308191365872952,0.6069,0.07033864627759664,0.6052
0.26880000000000004,0.088,0.2822410818044868,0.02307291419413774,0.60695,0.07031208226545273,0.6052
0.26880000000000004,0.0881,0.282262119767757,0.023063902168767626,0.60695,0.07028549171034906,0.6052
0.26880000000000004,0.0882,0.28228318253485835,0.023054880758618224,0.60695,0.07025887463245402,0.6052
0.26880000000000004,0.08829999999999999,0.2823042701081291,0.02304584996886358,0.60695,0.07023222114679162,0.60525
0.26880000000000004,0.08839999999999999,0.2823253824899025,0.023036809804701717,0.60695,0.0702055158311866,0.60525
0.26880000000000004,0.0885,0.2823465196825098,0.02302776027135217,0.60695,0.0701787839904606,0.60525
0.26880000000000004,0.0886,0.28236768168828175,0.023018701374054738,0.60695,0.07015202564497612,0.60525
0.26880000000000004,0.0887,0.2823888685095445,0.023009633118073226,0.60695,0.07012524081517911,0.60525
0.26880000000000004,0.08879999999999999,0.2824100801486211,0.023000546169798963,0.607,0.07009842952159374,0.60525
0.26880000000000004,0.08889999999999999,0.2824313166078356,0.02299144932993404,0.607,0.07007159178481288,0.60525
0.26880000000000004,0.089,0.2824525778895067,0.022982343128341885,0.607,0.0700446974344147,0.6053
0.26880000000000004,0.0891,0.28247386399595276,0.02297322757033915,0.607,0.07001777123327645,0.6053
0.26880000000000004,0.0892,0.2824951749294866,0.022964102661266913,0.607,0.06999081858729951,0.6053
0.26880000000000004,0.08929999999999999,0.2825165106924208,0.022954968406487825,0.607,0.06996383951729093,0.6053
0.26880000000000004,0.0894,0.28253787128706537,0.022945824811385854,0.607,0.06993683404413574,0.6053
0.26880000000000004,0.0895,0.2825592567157272,0.022936668965056257,0.60705,0.06990980218879982,0.6053
0.26880000000000004,0.0896,0.28258066698071077,0.02292749671565518,0.60705,0.06988272731704386,0.6053499999999999
0.26880000000000004,0.0897,0.28260210208431846,0.02291831512305042,0.60705,0.06985560679410983,0.6053499999999999
0.26880000000000004,0.08979999999999999,0.28262356202884786,0.02290912419268387,0.60705,0.06982845988791286,0.6053499999999999
0.26880000000000004,0.0899,0.282645046816597,0.02289992393001785,0.60705,0.06980128661962862,0.6053499999999999
0.26880000000000004,0.09,0.2826665564498594,0.022890714340539523,0.60705,0.0697740870105177,0.6053499999999999
0.26890000000000003,0.074,0.27463197115714305,0.028386839512192175,0.6063,0.08709199581078833,0.60375
0.26890000000000003,0.0741,0.27472533562075563,0.028315476493432745,0.6063,0.08686395166402205,0.60375
0.26890000000000003,0.0742,0.2748190936910216,0.028243792160622828,0.60635,0.08663495878725744,0.60375
0.26890000000000003,0.07429999999999999,0.2749132485466574,0.028171785082100505,0.60635,0.08640497228538688,0.6038
0.26890000000000003,0.0744,0.27500780341167513,0.02809945597983351,0.60635,0.08617398674826034,0.6038
0.26890000000000003,0.0745,0.27510276155627644,0.028026802155360363,0.60635,0.085942029237972,0.6038
0.26890000000000003,0.0746,0.2751981262977822,0.027953820871321023,0.60635,0.08570902360655741,0.60385
0.26890000000000003,0.0747,0.27529390100157447,0.027880509350681024,0.60635,0.08547502491681312,0.60385
0.26890000000000003,0.07479999999999999,0.2753900890820705,0.027806864775927632,0.60635,0.08524000325899798,0.6039
0.26890000000000003,0.0749,0.27548669400371867,0.02773288428824833,0.60635,0.08500392968681335,0.6039
0.26890000000000003,0.075,0.27558371928202186,0.027658557797821233,0.6063999999999999,0.08476684295479668,0.6039
0.26890000000000003,0.0751,0.27568116848458757,0.02758388839341485,0.6063999999999999,0.08452867454872268,0.60395
0.26890000000000003,0.0752,0.27577904523220376,0.027508874185071253,0.6063999999999999,0.08428946081033098,0.60395
0.26890000000000003,0.07529999999999999,0.2758773531999473,0.027433512139312312,0.6063999999999999,0.08404918847369118,0.604
0.26890000000000003,0.0754,0.2759760961183208,0.027357799176894262,0.6063999999999999,0.08380781148986878,0.604
0.26890000000000003,0.0755,0.2760752777744159,0.0272817321718487,0.6063999999999999,0.08356537703398259,0.604
0.26890000000000003,0.0756,0.27617490201311595,0.027205307950489036,0.6063999999999999,0.08332182075914758,0.60405
0.26890000000000003,0.07569999999999999,0.27627497273832374,0.027128521129496496,0.6064499999999999,0.08307716694376416,0.60405
0.26890000000000003,0.07579999999999999,0.27637549391422744,0.027051364168865187,0.6064499999999999,0.0828314121341609,0.6041
0.26890000000000003,0.0759,0.2764764695666028,0.026973840111940556,0.6064499999999999,0.08258449990911872,0.6041
0.26890000000000003,0.076,0.2765779037841453,0.026895945582833605,0.6064499999999999,0.0823364824342085,0.6041
0.26890000000000003,0.0761,0.2766798007198476,0.02681767715255251,0.6064499999999999,0.08208729588756827,0.60415
0.26890000000000003,0.07619999999999999,0.276782164592409,0.026739031337838302,0.6064499999999999,0.081836959458977,0.60415
0.26890000000000003,0.07629999999999999,0.2768849996876864,0.026660004599969485,0.6064499999999999,0.08158547233510831,0.6042
0.26890000000000003,0.0764,0.27698831036019245,0.026580593343524164,0.6064499999999999,0.0813327747770053,0.6042
0.26890000000000003,0.0765,0.2770921010346272,0.026500787438040033,0.6065,0.0810789203367017,0.6042
0.26890000000000003,0.0766,0.27719637620746146,0.026420587206962963,0.6065,0.0808238418812061,0.60425
0.26890000000000003,0.07669999999999999,0.2773011404485621,0.02633999125002522,0.6065,0.0805675608333415,0.60425
0.26890000000000003,0.0768,0.27740639840286596,0.02625899573092706,0.6065,0.08031007147382371,0.6043
0.26890000000000003,0.0769,0.2775121547921033,0.026177596749930632,0.6065,0.08005131815564778,0.6043
0.26890000000000003,0.077,0.27761841441657487,0.026095790342394183,0.6065,0.07979135202162391,0.6043
0.26890000000000003,0.0771,0.2777251821569752,0.026013572477267,0.6065,0.07953009857712107,0.6043499999999999
0.26890000000000003,0.07719999999999999,0.27783246297627323,0.02593093631448222,0.60655,0.07926758918055049,0.6043499999999999
0.26890000000000003,0.0773,0.27794026192166016,0.025847873963778703,0.60655,0.07900380524710014,0.6043999999999999
0.26890000000000003,0.0774,0.2780485841265353,0.025764387574752513,0.60655,0.07873870302163054,0.6043999999999999
0.26890000000000003,0.0775,0.27815743481257366,0.025680472833517414,0.60655,0.07847232722990269,0.6043999999999999
0.26890000000000003,0.0776,0.27826681929184577,0.025596125351495712,0.60655,0.07820459172714003,0.6044499999999999
0.26890000000000003,0.07769999999999999,0.2783767429690043,0.025511340663613213,0.60655,0.07793554592934719,0.6044499999999999
0.26890000000000003,0.0778,0.2784872113435402,0.025426114226437462,0.60655,0.07766514996870862,0.6045
0.26890000000000003,0.0779,0.2785982300121158,0.02534044141625065,0.60655,0.07739338021207136,0.6045
0.26890000000000003,0.078,0.27870980467095674,0.025254308441117656,0.6066,0.07712026873566113,0.60455
0.26890000000000003,0.0781,0.2788219411183383,0.025167719091301534,0.6066,0.07684571915732996,0.60455
0.26890000000000003,0.07819999999999999,0.2789346452571367,0.02508066891466695,0.6066,0.07656980156966678,0.60455
0.26890000000000003,0.0783,0.27904792309747195,0.024993152944519852,0.6066,0.07629244788368739,0.6046
0.26890000000000003,0.0784,0.27916178075943204,0.024905166123283664,0.6066,0.0760136632943797,0.6046
0.26890000000000003,0.0785,0.27927622447589057,0.024816703300173115,0.6066,0.07573344734838107,0.60465
0.26890000000000003,0.0786,0.2793912605954115,0.02472775922879628,0.6066,0.0754517346947704,0.60465
0.26890000000000003,0.07869999999999999,0.2795068955852577,0.024638321706376674,0.60665,0.07516857908289151,0.60465
0.26890000000000003,0.0788,0.2796231360344931,0.024548389072244988,0.60665,0.07488389007934891,0.6047
0.26890000000000003,0.0789,0.27973998865719807,0.024457958763702208,0.60665,0.0745977109420328,0.6047
0.26890000000000003,0.079,0.27985746029578246,0.024367025124659988,0.60665,0.07430999903324352,0.60475
0.26890000000000003,0.0791,0.27997555792442674,0.024275582390105143,0.60665,0.07402072940572908,0.60475
0.26890000000000003,0.07919999999999999,0.28009428865262964,0.02418362468316829,0.60665,0.0737299261662561,0.6048
0.26890000000000003,0.0793,0.28021365972888335,0.024091146012090968,0.60665,0.0734374964949506,0.6048
0.26890000000000003,0.0794,0.2803336785444827,0.023998134958623647,0.6067,0.07314350629568586,0.6048
0.26890000000000003,0.0795,0.2804543526374591,0.023904585605022437,0.6067,0.07284786884395389,0.60485
0.26890000000000003,0.07959999999999999,0.2805730085183131,0.023812747550947984,0.6067,0.07255776470065052,0.60485
0.26890000000000003,0.0797,0.2805919567030283,0.023804635741368384,0.6067,0.07253384961519567,0.60485
0.26890000000000003,0.0798,0.28061092946727506,0.023796514363699933,0.6067,0.07250990475575081,0.6049
0.26890000000000003,0.0799,0.2806299268134994,0.023788383421835306,0.6067,0.07248590431664687,0.6049
0.26890000000000003,0.08,0.28064894874414764,0.023780242919683177,0.6067,0.07246187657871894,0.6049
