Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_abs_Fk_on_boundary,y_at_min_abs_Fk,min_Re_Fk_on_boundary,y_at_min_Re_Fk,min_Re_Sigma_minus,y_at_min_Re_Sigma_minus,min_Re_Sigma_plus,y_at_min_Re_Sigma_plus,min_Re_R_minus_1,min_Re_R_plus_1
0.25,0.19,4,0.13465257445970313,0.3549909794331189,0.765,-0.12796077181452464,6.0,0.019715218597835565,6.0,0.015385078360578125,6.0,0.3822440562408173,0.3773834874582418
0.25,0.19,5,0.13465257445970313,0.4247517493736318,0.975,-0.12432567225478837,6.0,0.03388863797135088,6.0,0.02645538344223007,6.0,0.39098614068960413,0.38425224566798966
0.25,0.19,6,0.13465257445970313,0.49838658118783985,1.185,-0.1196925922133371,6.0,0.05099544608022676,6.0,0.0398282903533096,6.0,0.4017384897944344,0.3926690835527522
0.25,0.19,7,0.13465257445970313,0.5737213742444918,1.395,-0.11389335720126431,6.0,0.07108736707551237,6.0,0.055551361133918176,6.0,0.41464767435401134,0.402732369201054
0.25,0.19,8,0.13465257445970313,0.6490372851405865,1.6199999999999999,-0.1067134401093268,6.0,0.0942229711671223,6.0,0.07367944657605845,6.0,0.4298875272946552,0.4145595361021308
0.25,0.19,9,0.13465257445970313,0.7232777527185688,1.845,-0.0978820126522846,6.0,0.12046684529717112,6.0,0.09427436294441191,6.0,0.4476601220346174,0.42828823820296275
0.25,0.19,10,0.13465257445970313,0.795913731207056,2.07,-0.08705945951613583,6.0,0.14988864167552376,6.0,0.1174045031770559,6.0,0.4681966302907359,0.44407760135120866
0.25,0.19,11,0.13465257445970313,0.8668761907581741,2.295,-0.07382187742188902,6.0,0.1825620059995033,6.0,0.14314437596530333,6.0,0.49175793410793267,0.4621095310755786
0.25,0.19,12,0.13465257445970313,0.9362942627912779,2.52,-0.05764202537986419,6.0,0.2185633892941014,6.0,0.17157406604478084,6.0,0.5186348410533677,0.4825900235897191
0.25,0.2,3,0.1308972792930903,0.2977242872555937,0.5549999999999999,-0.12693141618344247,6.0,0.008489354861762026,6.0,0.006538061214702803,6.0,0.37922838374122225,0.37571055813731175
0.25,0.2,4,0.1308972792930903,0.3628365753884212,0.765,-0.12413658446720774,6.0,0.01985126598784685,6.0,0.015293118079990333,6.0,0.3861362763385933,0.38108882235166586
0.25,0.2,5,0.1308972792930903,0.43240548581161725,0.975,-0.12046539940795518,6.0,0.03412168650617756,6.0,0.026297210606062903,6.0,0.39494992807433027,0.38792791518152747
0.25,0.2,6,0.1308972792930903,0.5060146311963017,1.185,-0.11578749675381261,6.0,0.051344669127932854,6.0,0.03959010058554059,6.0,0.4057908681107188,0.39630732498106935
0.25,0.2,7,0.1308972792930903,0.5814499693172477,1.395,-0.10993378078069713,6.0,0.07157176863061616,6.0,0.05521906779287967,6.0,0.4188071126188219,0.40632438749014105
0.25,0.2,8,0.1308972792930903,0.6569421850880969,1.6199999999999999,-0.10268857254914776,6.0,0.09486132104922798,6.0,0.07323865411592173,6.0,0.43417414350478584,0.41809530585218085
0.25,0.2,9,0.1308972792930903,0.7313888824886912,1.845,-0.09377962696147729,6.0,0.121277599077632,6.0,0.09371034990749535,6.0,0.4520958588655816,0.43175629687189215
0.25,0.2,10,0.1308972792930903,0.8042304005065328,2.07,-0.0828656107074171,6.0,0.1508898443452793,6.0,0.11670221629445496,6.0,0.47280539126047694,0.4474648350019993
0.25,0.2,11,0.1308972792930903,0.8753841342774522,2.295,-0.06952056723666722,6.0,0.18377117890152952,6.0,0.14228843683734363,6.0,0.49656566568234134,0.4654009553536299
0.25,0.2,12,0.1308972792930903,0.9449754345550821,2.52,-0.05321484184414392,6.0,0.21999740042618735,6.0,0.1705487918375068,6.0,0.5236695431955031,0.4857685643006453
0.25,0.21000000000000002,3,0.12728125562848666,0.3055785457066177,0.5549999999999999,-0.12327593214321302,6.0,0.008548022532724239,6.0,0.006499019974471203,6.0,0.3829257062924648,0.37929916465294167
0.25,0.21000000000000002,4,0.12728125562848666,0.37055926054651744,0.765,-0.120453943224184,6.0,0.019988074742820175,6.0,0.015201774093978928,6.0,0.38988947492645837,0.3846545328359379
0.25,0.21000000000000002,5,0.12728125562848666,0.4399108250602285,0.975,-0.11674781652799551,6.0,0.03435602344158413,6.0,0.02614009772133628,6.0,0.3987748481564497,0.39146378875004
0.25,0.21000000000000002,6,0.12728125562848666,0.5134764145454853,1.185,-0.11202646728364596,6.0,0.051695794316796474,6.0,0.039353506561446754,6.0,0.4097045884021363,0.39980558823772694
0.25,0.21000000000000002,7,0.12728125562848666,0.5890024423789684,1.395,-0.1061198774249425,6.0,0.07205876229678636,6.0,0.054888999449358176,6.0,0.4228281685386963,0.40977624813563385
0.25,0.21000000000000002,8,0.12728125562848666,0.664667972300249,1.6199999999999999,-0.0988112122552245,6.0,0.09550301684972995,6.0,0.07280081047981486,6.0,0.4383227309135932,0.4214907573203616
0.25,0.21000000000000002,9,0.12728125562848666,0.7393204911578805,1.845,-0.0898268017498822,6.0,0.1220925020951601,6.0,0.0931501047958514,6.0,0.45639400889561127,0.4350839142581473
0.25,0.21000000000000002,10,0.12728125562848666,0.8123678101099894,2.07,-0.07882358068770985,6.0,0.1518960328418742,6.0,0.11600461179145118,6.0,0.47727710436292525,0.45071156356750963
0.25,0.21000000000000002,11,0.12728125562848666,0.883712843672769,2.295,-0.06537351772736866,6.0,0.18498618940795863,6.0,0.14143818911947317,6.0,0.5012369901039352,0.4685518941966545
0.25,0.21000000000000002,12,0.12728125562848666,0.9534768486131996,2.52,-0.04894451345468927,6.0,0.22143809633654823,6.0,0.16953031077159114,6.0,0.5285685801300125,0.4888067494267872
0.25,0.22000000000000003,3,0.12379753095274437,0.3133306145482609,0.5549999999999999,-0.11975403502099762,6.0,0.008607026874206074,6.0,0.006460242321801023,6.0,0.38649090175832834,0.38275529425258237
0.25,0.22000000000000003,4,0.12379753095274437,0.3781704743786287,0.765,-0.11690575041478571,6.0,0.02012566094998166,6.0,0.01511104673151194,6.0,0.393510677162795,0.3880876363216741
0.25,0.22000000000000003,5,0.12379753095274437,0.44727927625599273,0.975,-0.113165761077404,6.0,0.0345916756628187,6.0,0.025984045130695504,6.0,0.402467952730176,0.39486690827315934
0.25,0.22000000000000003,6,0.12379753095274437,0.52078314859021,1.185,-0.10840226136136065,6.0,0.05204886073773275,6.0,0.03911850840392387,6.0,0.4134867346300542,0.40317094415295507
0.25,0.22000000000000003,7,0.12379753095274437,0.5963898611334763,1.395,-0.10244430857241735,6.0,0.07254840038298482,6.0,0.05456115565412836,6.0,0.42671796379806026,0.41309505505710403
0.25,0.22000000000000003,8,0.12379753095274437,0.6722256576624627,1.6199999999999999,-0.09507390692008931,6.0,0.09614812466056241,6.0,0.0723659141632218,6.0,0.4423404544381807,0.42475303131755043
0.25,0.22000000000000003,9,0.12379753095274437,0.7470837112330333,1.845,-0.08601595169620065,6.0,0.12291163429746861,6.0,0.09259362442722782,6.0,0.4605617856306076,0.4382782714246579
0.25,0.22000000000000003,10,0.12379753095274437,0.8203373173827943,2.07,-0.07492562999090102,6.0,0.15290730051406684,6.0,0.11531168404146912,6.0,0.4816190367469087,0.45382501118743634
0.25,0.22000000000000003,11,0.12379753095274437,0.8918739447978344,2.295,-0.061372812102935936,6.0,0.18620714326193158,6.0,0.14059362382891835,6.0,0.50577923272348,0.47156961700560485
0.25,0.22000000000000003,12,0.12379753095274437,0.9618104060772731,2.52,-0.044822920751513534,6.0,0.22288559359251428,6.0,0.16851860945343364,6.0,0.5333393392351081,0.49171189506314744
0.25,0.22999999999999998,3,0.12043964185884247,0.3209774100070484,0.57,-0.11635919247761495,6.0,0.008666374529299588,6.0,0.0064217282332296125,6.0,0.3899304632562325,0.3860854333513027
0.25,0.22999999999999998,4,0.12043964185884247,0.3856807529637782,0.765,-0.11348542662167185,6.0,0.020264039786171962,6.0,0.015020935845230869,6.0,0.39700639614959843,0.39139463741123454
0.25,0.22999999999999998,5,0.12043964185884247,0.4545214585731801,0.975,-0.10971259350321753,6.0,0.03482866849853606,6.0,0.025829052386317972,6.0,0.4060357800434376,0.39814380080107203
0.25,0.22999999999999998,6,0.12043964185884247,0.5279451403517643,1.185,-0.10490816534935578,6.0,0.05240390515501095,6.0,0.03888510509694186,6.0,0.41714387540791653,0.40640994627542876
0.25,0.22999999999999998,7,0.12043964185884247,0.6036223578713309,1.395,-0.09890027145390955,6.0,0.0730407319818251,6.0,0.054235534451548634,6.0,0.4304831026117452,0.41628739208230264
0.25,0.22999999999999998,8,0.12043964185884247,0.6796252990088698,1.6199999999999999,-0.09146974828374847,6.0,0.09679670635385824,6.0,0.07193396178628457,6.0,0.446233959074218,0.42788874539205524
0.25,0.22999999999999998,9,0.12043964185884247,0.7546887057793457,1.845,-0.08234004516328637,6.0,0.12373507030328641,6.0,0.09204090339346371,6.0,0.4646058798610967,0.4413460226644201
0.25,0.22999999999999998,10,0.12043964185884247,0.8281492951668674,2.07,-0.07116458398683115,6.0,0.1539237341772978,6.0,0.11462342488166428,6.0,0.4858379296963878,0.4568118714190733
0.25,0.22999999999999998,11,0.12043964185884247,0.8998780649291566,2.295,-0.05751111122812411,6.0,0.18743413838736056,6.0,0.13975472920021997,6.0,0.5101991895075328,0.47446085852219955
0.25,0.22999999999999998,12,0.12043964185884247,0.9699869960513376,2.52,-0.04084253659094577,6.0,0.22433999959167356,6.0,0.1675136715497106,6.0,0.5379886746016647,0.4944907783559478
0.25,0.24,3,0.1172015802246232,0.3285138237506709,0.57,-0.11308533232332066,6.0,0.008726071785422203,6.0,0.006383477503197697,6.0,0.3932504270593752,0.38929561123469336
0.25,0.24,4,0.1172015802246232,0.3930998301226294,0.765,-0.11018685589404648,6.0,0.0204032255993321,6.0,0.01493144087370025,6.0,0.4003826870977222,0.3945815821087789
0.25,0.24,5,0.1172015802246232,0.46164720439478213,0.975,-0.10638214195008412,6.0,0.03506702585900703,6.0,0.02567511835363138,6.0,0.4094844091356382,0.40130053295969925
0.25,0.24,6,0.1172015802246232,0.534971889923977,1.185,-0.10153793851109164,6.0,0.05276096221091107,6.0,0.03865329463574391,6.0,0.42068211854633764,0.4095286855544883
0.25,0.24,7,0.1172015802246232,0.610709233143246,1.395,-0.09548144244913292,6.0,0.07353580324952551,6.0,0.05391213257948369,6.0,0.43412972651223386,0.419359377927364
0.25,0.24,8,0.1172015802246232,0.6868761044712987,1.6199999999999999,-0.08799231461400893,6.0,0.097448819945033,6.0,0.0715049483446479,6.0,0.4500094249600185,0.4309040491472998
0.25,0.24,9,0.1172015802246232,0.762144772151906,1.845,-0.07879254565386203,6.0,0.12456287985525347,6.0,0.09149193436114571,6.0,0.4685325150374785,0.44429335119308977
0.25,0.24,10,0.1172015802246232,0.8358132364231647,2.07,-0.06753377314924043,6.0,0.15494541466178313,6.0,0.11393982395972609,6.0,0.4899400543506104,0.45967836333937445
0.25,0.24,11,0.1172015802246232,0.9077349386443629,2.295,-0.053781592523767296,6.0,0.18866726553616922,6.0,0.13892149107173446,6.0,0.514503183136296,0.4772318753711515
0.25,0.24,12,0.1172015802246232,0.9780166029097962,2.52,-0.0369963634797423,6.0,0.2258014133106215,6.0,0.16651547820413876,6.0,0.5425229635402238,0.4971496945106525
0.25,0.25,3,0.11407774682698077,0.3359764803383433,0.57,-0.1099267956371072,6.0,0.008786124604341309,6.0,0.006345489767234667,6.0,0.39645641915994695,0.39239144663167397
0.25,0.25,4,0.11407774682698077,0.400436723821608,0.765,-0.10700433852911125,6.0,0.020543231977977527,6.0,0.014842560894293673,6.0,0.4036451940086068,0.3976541045423165
0.25,0.25,5,0.11407774682698077,0.46866564828782414,0.975,-0.10316865461032307,6.0,0.03530677035397156,6.0,0.02552224129938121,6.0,0.41281950666774136,0.40434275785874085
0.25,0.25,6,0.11407774682698077,0.541872179819503,1.185,-0.09828576482991747,6.0,0.053120064600272285,6.0,0.03842307415429022,6.0,0.4241071580614335,0.4125328374703634
0.25,0.25,7,0.11407774682698077,0.617659045311143,1.395,-0.0921819282667033,6.0,0.07403365764473956,6.0,0.053590945638787586,6.0,0.4376635615660994,0.4223167135845265
0.25,0.25,8,0.11407774682698077,0.6939865216988281,1.6199999999999999,-0.08463562113062756,6.0,0.09810451990264096,6.0,0.07107886742187473,6.0,0.45367261483079285,0.43380467192107125
0.25,0.25,9,0.11407774682698077,0.7694604314782552,1.845,-0.07536736135085209,6.0,0.12539512820659066,6.0,0.09094670832585282,6.0,0.4723474949914684,0.4471260171519556
0.25,0.25,10,0.11407774682698077,0.8433378444440518,2.07,-0.06402698157158238,6.0,0.1559724172807162,6.0,0.11326086902663789,6.0,0.49393125972155655,0.46243027990131974
0.25,0.25,11,0.11407774682698077,0.9154534990642326,2.295,-0.0501778973029838,6.0,0.18990660884156002,6.0,0.13809389321118803,6.0,0.5186971113450414,0.47988849479620427
0.25,0.25,12,0.11407774682698077,0.9859083987279363,2.52,-0.03327787956068477,6.0,0.22726992594552253,6.0,0.16552400838752152,6.0,0.5469481552732065,0.4996945059295069
0.25,0.26,3,0.11106291116005085,0.34337096588550026,0.57,-0.10687829615588564,6.0,0.008846538647851739,6.0,0.006307764521755311,6.0,0.3995536956043623,0.39537818805885994
0.25,0.26,4,0.11106291116005085,0.40764901171678447,0.78,-0.10393255016836198,6.0,0.02068407181062073,6.0,0.014754294668330455,6.0,0.40679919011197485,0.40061746743778737
0.25,0.26,5,0.11106291116005085,0.4755853041199535,0.975,-0.1000667584462296,6.0,0.03554792339345865,6.0,0.02537041896675045,6.0,0.41604636748819446,0.407275755727381
0.25,0.26,6,0.11106291116005085,0.5486541525898537,1.185,-0.09514621127081334,6.0,0.05348124321984909,6.0,0.038194440033884974,6.0,0.4274243148947592,0.415427702862902
0.25,0.26,7,0.11106291116005085,0.624479688330814,1.395,-0.0889962236520009,6.0,0.07453433613298029,6.0,0.05327196823762987,6.0,0.44108995927368366,0.42516472337450106
0.25,0.26,8,0.11106291116005085,0.7009643153066027,1.6199999999999999,-0.08139407705786907,6.0,0.09876385741370003,6.0,0.0706557113701245,6.0,0.4572289151236233,0.43659596409099544
0.25,0.26,9,0.11106291116005085,0.7766388505423115,1.8299999999999998,-0.07205880140367744,6.0,0.12623187645236764,6.0,0.09040521482810374,6.0,0.47605624527159923,0.44984939919435835
0.25,0.26,10,0.11106291116005085,0.8507235858279818,2.0549999999999997,-0.060638402365105204,6.0,0.15700481223164103,6.0,0.11258654618488832,6.0,0.4978170142846774,0.46507302982687787
0.25,0.26,11,0.11106291116005085,0.92304195690171,2.295,-0.04669408514668351,6.0,0.19115224629268124,6.0,0.13727191759105553,6.0,0.522786488794041,0.48243615688223795
0.25,0.26,12,0.11106291116005085,0.9936708233424832,2.52,-0.029680991817459805,6.0,0.228745621462185,6.0,0.16453923919295413,6.0,0.5512698131069692,0.5021306847814769
0.25,0.27,3,0.10815217646025424,0.3507022069713209,0.57,-0.10393488492584098,6.0,0.008907319299792592,6.0,0.006270301141036214,6.0,0.402547177601544,0.39826074893750457
0.25,0.27,4,0.10815217646025424,0.41476549970931104,0.78,-0.10096650619381509,6.0,0.020825757336730148,6.0,0.014666640679764451,6.0,0.4098496130631304,0.4034765973492826
0.25,0.27,5,0.10815217646025424,0.482414132208035,0.975,-0.09707142326051012,6.0,0.03579050527426447,6.0,0.02521964863971005,6.0,0.4191699499415929,0.41010446928562583
0.25,0.27,6,0.10815217646025424,0.5553253786069433,1.185,-0.09211419144960863,6.0,0.05384452729645795,6.0,0.03796738799615997,6.0,0.4306385723556768,0.4182182434714003
0.25,0.27,7,0.10815217646025424,0.6311784596699579,1.395,-0.08591917457386787,6.0,0.07503787736208024,6.0,0.05295519411491983,6.0,0.4444139321674282,0.42790839068146136
0.25,0.27,8,0.10815217646025424,0.7078166344616594,1.6199999999999999,-0.07826244824031976,6.0,0.0994268806115324,6.0,0.07023547146448121,6.0,0.46068337175383234,0.43928293303032356
0.25,0.27,9,0.10815217646025424,0.7836722184656071,1.8299999999999998,-0.0688615378765317,6.0,0.127073181814142,6.0,0.08986744213753511,6.0,0.4796638491193793,0.4524685306864561
0.25,0.27,10,0.10815217646025424,0.8579706056068326,2.0549999999999997,-0.057362598833395756,6.0,0.1580426649415857,6.0,0.11191684009976854,6.0,0.5016024421761035,0.4676116740749377
0.25,0.27,11,0.10815217646025424,0.9305078692943067,2.295,-0.04332459418743079,6.0,0.19240425014315402,6.0,0.13645554462241818,6.0,0.5267764835074029,0.4848799513099003
0.25,0.27,12,0.10815217646025424,1.001311654046308,2.52,-0.026199995339061602,6.0,0.23022857707000552,6.0,0.16356114608572583,6.0,0.5554931511319434,0.5044633500596513
0.25,0.28,3,0.10534094912529758,0.3579745171709202,0.57,-0.1010919193944523,6.0,0.008968471684963187,6.0,0.006233098891832766,6.0,0.40544148222032667,0.4010437382990749
0.25,0.28,4,0.10534094912529758,0.4218250762689643,0.78,-0.09810153059677763,6.0,0.020968300190520133,6.0,0.014579597168480445,6.0,0.4128010957180491,0.4062361154639893
0.25,0.28,5,0.10534094912529758,0.4891595980382551,0.975,-0.09417793027996041,6.0,0.03603453525428386,6.0,0.02506992719836661,6.0,0.42219490674092547,0.41283353467301553
0.25,0.28,6,0.10534094912529758,0.5618929155433399,1.185,-0.08918493386555465,6.0,0.05420994449716243,6.0,0.037741913182987565,6.0,0.4337546071101918,0.4209091130110539
0.25,0.28,7,0.10534094912529758,0.6377621199114714,1.395,-0.08294594603491683,6.0,0.07554431781312593,6.0,0.05264061624627726,6.0,0.447640184936634,0.4305523892005659
0.25,0.28,8,0.10534094912529758,0.7145500721590551,1.6199999999999999,-0.07523582445360165,6.0,0.10009363477186967,6.0,0.06981813803529528,6.0,0.46404072139480157,0.441870274548929
0.25,0.28,9,0.10534094912529758,0.7905852562840618,1.8299999999999998,-0.06577057247493077,6.0,0.12791909788512645,6.0,0.08933337741059781,6.0,0.48317507892298517,0.45498813136279376
0.25,0.28,10,0.10534094912529758,0.8650987600308512,2.0549999999999997,-0.054194470521876856,6.0,0.15908603636459664,6.0,0.11125173417993436,6.0,0.5052923548385618,0.4700509577307717
0.25,0.28,11,0.10534094912529758,0.9378582000293315,2.295,-0.04006420637964969,6.0,0.19366268726363317,6.0,0.13564475335430168,6.0,0.530671948728934,0.4872246494959169
0.25,0.28,12,0.10534094912529758,1.008838066549339,2.52,-0.022829537698206295,6.0,0.23171886363150299,6.0,0.16258970311562496,6.0,0.5596230663053777,0.5066972999862797
0.25,0.29,3,0.10262491186020757,0.36519163712484937,0.57,-0.09834503626918618,6.0,0.00903000068539737,6.0,0.006196156946013192,6.0,0.4082409493454996,0.40373148774898204
0.25,0.29,4,0.10262491186020757,0.4288344653330761,0.78,-0.09533322864034716,6.0,0.02111171143863429,6.0,0.014493162159059832,6.0,0.41565799315751445,0.4089003646534594
0.25,0.29,5,0.10262491186020757,0.4958287238186954,0.975,-0.0913818445674168,6.0,0.03628003161649626,6.0,0.024921251166749054,6.0,0.4251256120768328,0.4154673086089018
0.25,0.29,6,0.10262491186020757,0.5683633608106191,1.185,-0.08635395400470265,6.0,0.054577521024162405,6.0,0.03751801022542198,6.0,0.43677681639230687,0.42350468446332556
0.25,0.29,7,0.10262491186020757,0.6442369453115794,1.395,-0.08007199380379026,6.0,0.07605369193051019,6.0,0.05232822693536236,6.0,0.45077314175776323,0.4331011103789166
0.25,0.29,8,0.10262491186020757,0.7211707174608368,1.6199999999999999,-0.07230959069754922,6.0,0.10076416248194314,6.0,0.0694037005820974,6.0,0.4673054189438623,0.44436240050451653
0.25,0.29,9,0.10262491186020757,0.797384116413426,1.8299999999999998,-0.06278120732549648,6.0,0.12876967484176308,6.0,0.08880300682607883,6.0,0.48659442383506324,0.457412635126251
0.25,0.29,10,0.10262491186020757,0.8721143238677962,2.0549999999999997,-0.05112922340260938,6.0,0.16013498323877184,6.0,0.1105912107322642,6.0,0.5088912788069657,0.4723953380116133
0.25,0.29,11,0.10262491186020757,0.9450993724807967,2.295,-0.03690801699969382,6.0,0.19492761944675682,6.0,0.13483952164418744,6.0,0.5344774508908214,0.48947473281907694
0.25,0.29,12,0.10262491186020757,1.0162566885430688,2.52,-0.019564587667993433,6.0,0.2332165460170724,6.0,0.16162488309790954,6.0,0.5636641666177075,0.5088370404712075
0.25,0.3,3,0.10000000000000006,0.3723567692155268,0.57,-0.09569012758663127,6.0,0.00909191095437514,6.0,0.00615947439151859,6.0,0.4109496654450264,0.40632807524101405
0.25,0.3,4,0.10000000000000006,0.4357999756988337,0.78,-0.09265746275542713,6.0,0.02125600161259884,6.0,0.014407333485723026,6.0,0.41842440651426943,0.41147343332546615
0.25,0.3,5,0.10000000000000006,0.5024281339028502,0.975,-0.08867899069668306,6.0,0.03652701172409284,6.0,0.024773616754217787,6.0,0.42796618551964244,0.4180098923406993
0.25,0.3,6,0.10000000000000006,0.5747428979934854,1.185,-0.08361702974253342,6.0,0.054947281696587955,6.0,0.03729567330339133,6.0,0.4397093419958161,0.4260090741392065
0.25,0.3,7,0.10000000000000006,0.6506087743587575,1.395,-0.07729303949029456,6.0,0.07656603223411046,6.0,0.052018017892871755,6.0,0.4538169703907293,0.43555868761191235
0.25,0.3,8,0.10000000000000006,0.7276842017464077,1.6199999999999999,-0.06947940188387489,6.0,0.10143850378645508,6.0,0.06899214787200143,6.0,0.47048166173759726,0.44676346314939086
