Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.26,0.060000000000000005,12,0.26600984288127094,0.2859810586851202,2.6,31.452107733051076,2.475
0.26,0.07,3,0.2558298705597036,0.04150444992467018,0.5750000000000001,0.12017156071599379,0.5750000000000001
0.26,0.07,4,0.2558298705597036,0.07170850099117602,0.8,0.3836569402306611,0.775
0.26,0.07,5,0.2558298705597036,0.10323183326240665,1.0,0.9358034670890728,0.9750000000000001
0.26,0.07,6,0.2558298705597036,0.13499710419653266,1.225,1.9392877530833024,1.175
0.26,0.07,7,0.2558298705597036,0.16550216665249282,1.4500000000000002,3.6022074160940636,1.375
0.26,0.07,8,0.2558298705597036,0.19428163243706847,1.675,6.172000074377439,1.6
0.26,0.07,9,0.2558298705597036,0.22144097652484468,1.9000000000000001,9.961892911120577,1.8
0.26,0.07,10,0.2558298705597036,0.2472414994326993,2.125,15.331297049040039,2.025
0.26,0.07,11,0.2558298705597036,0.27184252666185776,2.375,22.71028733022623,2.225
0.26,0.07,12,0.2558298705597036,0.2951744733896936,2.6,32.557266062022144,2.45
0.26,0.08,3,0.230577228968665,0.06336185422485276,0.5750000000000001,0.192522679890304,0.5750000000000001
0.26,0.08,4,0.230577228968665,0.09372006280576484,0.8,0.5195801021125026,0.775
0.26,0.08,5,0.230577228968665,0.12524843640343022,1.0,1.1656703628250848,0.9750000000000001
0.26,0.08,6,0.230577228968665,0.15700124172113283,1.225,2.3010548519689835,1.175
0.26,0.08,7,0.230577228968665,0.18752750052381473,1.4500000000000002,4.1420332512451825,1.375
0.26,0.08,8,0.230577228968665,0.21635998957411784,1.675,6.956816366074152,1.5750000000000002
0.26,0.08,9,0.230577228968665,0.2435796382144512,1.9000000000000001,11.070781912013887,1.7750000000000001
0.26,0.08,10,0.230577228968665,0.2694328303282347,2.125,16.854283541162044,2.0
0.26,0.08,11,0.230577228968665,0.294157574467666,2.375,24.75383833323946,2.2
0.26,0.08,12,0.230577228968665,0.3175432232157689,2.6,35.252370082784616,2.4250000000000003
0.26,0.09,3,0.21681191352141593,0.07572154964780461,0.5750000000000001,0.23621101766557265,0.55
0.26,0.09,4,0.21681191352141593,0.1060229092863757,0.8,0.5975936916690501,0.75
0.26,0.09,5,0.21681191352141593,0.13750326785712813,1.0,1.2936202060197959,0.9500000000000001
0.26,0.09,6,0.21681191352141593,0.16922998235763737,1.225,2.502037422489057,1.1500000000000001
0.26,0.09,7,0.21681191352141593,0.19976523259362122,1.4500000000000002,4.446272773471977,1.35
0.26,0.09,8,0.21681191352141593,0.22862778526465272,1.675,7.401645214206066,1.55
0.26,0.09,9,0.21681191352141593,0.2558816390050555,1.9000000000000001,11.692594627772833,1.7750000000000001
0.26,0.09,10,0.21681191352141593,0.2817641065135621,2.125,17.70656179597816,1.975
0.26,0.09,11,0.21681191352141593,0.3065344489695392,2.35,25.892459001265504,2.2
0.26,0.09,12,0.21681191352141593,0.329968524370827,2.6,36.76341866396863,2.4000000000000004
0.26,0.1,3,0.20620041333020445,0.08550944057294083,0.5750000000000001,0.2701081098357351,0.55
0.26,0.1,4,0.20620041333020445,0.1156884708562724,0.8,0.6600247856874845,0.75
0.26,0.1,5,0.20620041333020445,0.14710258260535844,1.0,1.398078202817315,0.9500000000000001
0.26,0.1,6,0.20620041333020445,0.1787977264194002,1.225,2.665459544785909,1.1500000000000001
0.26,0.1,7,0.20620041333020445,0.2093390447798023,1.4500000000000002,4.689320480225594,1.35
0.26,0.1,8,0.20620041333020445,0.23822659981660396,1.675,7.748903028752701,1.55
0.26,0.1,9,0.20620041333020445,0.26550870708686747,1.9000000000000001,12.180964226785814,1.75
0.26,0.1,10,0.20620041333020445,0.2914149353033399,2.125,18.378440128911496,1.975
0.26,0.1,11,0.20620041333020445,0.3162018122209026,2.35,26.789108573645763,2.1750000000000003
0.26,0.1,12,0.20620041333020445,0.33969212133342674,2.6,37.935738712319186,2.4000000000000004
0.26,0.11,3,0.19724462294163442,0.09397489712060934,0.5750000000000001,0.3009484185263453,0.55
0.26,0.11,4,0.19724462294163442,0.12398961363728658,0.8,0.7159606337282417,0.75
0.26,0.11,5,0.19724462294163442,0.15532445968996486,1.0,1.490861170434663,0.9500000000000001
0.26,0.11,6,0.19724462294163442,0.1869837780039936,1.225,2.807486537284935,1.125
0.26,0.11,7,0.19724462294163442,0.21752982331624335,1.4500000000000002,4.899325222587798,1.3250000000000002
0.26,0.11,8,0.19724462294163442,0.2464404738350678,1.675,8.052665616539217,1.5250000000000001
0.26,0.11,9,0.19724462294163442,0.2737484752358346,1.9000000000000001,12.602229367418204,1.75
0.26,0.11,10,0.19724462294163442,0.2996761604630371,2.125,18.950515476883655,1.9500000000000002
0.26,0.11,11,0.19724462294163442,0.32447769910567004,2.35,27.55954018892593,2.1750000000000003
0.26,0.11,12,0.19724462294163442,0.34801593848075946,2.6,38.94927655784498,2.375
0.26,0.12000000000000001,3,0.18935619396220352,0.10160854229329726,0.5750000000000001,0.329994437246989,0.55
0.26,0.12000000000000001,4,0.18935619396220352,0.1314260683883353,0.8,0.7679623201721821,0.75
0.26,0.12000000000000001,5,0.18935619396220352,0.16267047101155233,1.0,1.5731381646930038,0.925
0.26,0.12000000000000001,6,0.18935619396220352,0.1942901232946683,1.225,2.9334240833153262,1.125
0.26,0.12000000000000001,7,0.18935619396220352,0.2248401608495615,1.4500000000000002,5.086305831882512,1.3250000000000002
0.26,0.12000000000000001,8,0.18935619396220352,0.2537732488931428,1.675,8.319646942933923,1.5250000000000001
0.26,0.12000000000000001,9,0.18935619396220352,0.28110622111626693,1.9000000000000001,12.97897519577672,1.725
0.26,0.12000000000000001,10,0.18935619396220352,0.3070543517753253,2.125,19.351230040542216,0.0
0.26,0.12000000000000001,11,0.18935619396220352,0.33186966898346903,2.35,27.93258334547588,0.0
0.26,0.12000000000000001,12,0.18935619396220352,0.35545093662984134,2.6,39.41290634537033,0.0
0.26,0.13,3,0.18223553316032737,0.10865981891110026,0.5750000000000001,0.35789502381013333,0.55
0.26,0.13,4,0.18223553316032737,0.13825201105863721,0.8,0.8160410173216744,0.7250000000000001
0.26,0.13,5,0.18223553316032737,0.16939563454654052,1.0,1.6495276560716554,0.925
0.26,0.13,6,0.18223553316032737,0.2009719472690963,1.225,3.051896704935097,1.125
0.26,0.13,7,0.18223553316032737,0.23152554358809785,1.4500000000000002,5.261638539514731,1.3250000000000002
0.26,0.13,8,0.18223553316032737,0.260481062508284,1.675,8.569446278512919,1.5250000000000001
0.26,0.13,9,0.18223553316032737,0.28783884031238544,1.9000000000000001,13.240223744729306,0.0
0.26,0.13,10,0.18223553316032737,0.3138070922755572,2.125,19.592031976158623,0.0
0.26,0.13,11,0.18223553316032737,0.33863583638289085,2.35,28.24746996147786,0.0
0.26,0.13,12,0.18223553316032737,0.3622569806205596,2.6,39.81797812808349,0.0
0.26,0.14,3,0.17570643944832612,0.11527505444247974,0.5750000000000001,0.3844236194150999,0.525
0.26,0.14,4,0.17570643944832612,0.1446166681045976,0.8,0.8608225374336347,0.7250000000000001
0.26,0.14,5,0.17570643944832612,0.17564960596713794,1.0,1.7227362540323765,0.925
0.26,0.14,6,0.17570643944832612,0.20717896511330322,1.225,3.1640745980092593,1.1
0.26,0.14,7,0.17570643944832612,0.23773585645897996,1.4500000000000002,5.423309499029034,1.3
0.26,0.14,8,0.17570643944832612,0.26671419636009314,1.675,8.799973112534047,1.5
0.26,0.14,9,0.17570643944832612,0.2940970838924419,1.9000000000000001,13.408928612657169,0.0
0.26,0.14,10,0.17570643944832612,0.32008556280252015,2.125,19.816347659485128,0.0
0.26,0.14,11,0.17570643944832612,0.3449277181470205,2.35,28.540108478362924,0.0
0.26,0.14,12,0.17570643944832612,0.3685866342247199,2.6,40.193602900097964,0.0
0.26,0.15000000000000002,3,0.1696550500733546,0.12154849017110225,0.5750000000000001,0.40933172428590864,0.525
0.26,0.15000000000000002,4,0.1696550500733546,0.15061625691208427,0.8,0.9044565189954231,0.7250000000000001
0.26,0.15000000000000002,5,0.1696550500733546,0.18152882451008298,1.0,1.793549574271944,0.925
0.26,0.15000000000000002,6,0.1696550500733546,0.21300761716735722,1.225,3.267701528368892,1.1
0.26,0.15000000000000002,7,0.1696550500733546,0.24356764097808462,1.4500000000000002,5.57634263446443,1.3
0.26,0.15000000000000002,8,0.1696550500733546,0.2725694595579262,1.675,8.921186241546222,0.0
0.26,0.15000000000000002,9,0.1696550500733546,0.29997808445566815,1.9000000000000001,13.568087700851791,0.0
0.26,0.15000000000000002,10,0.1696550500733546,0.3259871955229323,2.125,20.027446921149025,0.0
0.26,0.15000000000000002,11,0.1696550500733546,0.3508429835524392,2.35,28.814858044176127,0.0
0.26,0.15000000000000002,12,0.1696550500733546,0.3745382584871018,2.6,40.545488113378305,0.0
0.26,0.16,3,0.16400266981917433,0.12754500445587547,0.5750000000000001,0.4340197399637426,0.525
0.26,0.16,4,0.16400266981917433,0.15631710796164655,0.8,0.9472435299674037,0.7250000000000001
0.26,0.16,5,0.16400266981917433,0.18709972315935913,1.0,1.859349194887166,0.9
0.26,0.16,6,0.16400266981917433,0.21852430016132943,1.225,3.368311612558292,1.1
0.26,0.16,7,0.16400266981917433,0.2490873540741368,1.4500000000000002,5.724455658634206,1.3
0.26,0.16,8,0.16400266981917433,0.27811350289050923,1.675,9.032955662928897,0.0
0.26,0.16,9,0.16400266981917433,0.3055487336784878,1.9000000000000001,13.719354234341065,0.0
0.26,0.16,10,0.16400266981917433,0.33157910808892066,2.125,20.22758085867216,0.0
0.26,0.16,11,0.16400266981917433,0.3564489314196123,2.35,29.074720626678246,0.0
0.26,0.16,12,0.16400266981917433,0.3801796433931737,2.6,40.87756532548702,0.0
0.26,0.16999999999999998,3,0.15869207917697006,0.13331156603747799,0.5750000000000001,0.4585921069991091,0.525
0.26,0.16999999999999998,4,0.15869207917697006,0.16176731794168572,0.8,0.9892001834852897,0.7000000000000001
0.26,0.16999999999999998,5,0.15869207917697006,0.19241042494998525,1.0,1.923556722331899,0.9
0.26,0.16999999999999998,6,0.15869207917697006,0.22377707384914675,1.225,3.466498003482209,1.1
0.26,0.16999999999999998,7,0.15869207917697006,0.2543430884390649,1.4500000000000002,5.817462678982351,0.0
0.26,0.16999999999999998,8,0.15869207917697006,0.28339456696985094,1.675,9.140052492112993,0.0
0.26,0.16999999999999998,9,0.15869207917697006,0.31085746230340555,1.9000000000000001,13.863925423441474,0.0
0.26,0.16999999999999998,10,0.15869207917697006,0.3369099121647984,2.125,20.418380236164495,0.0
0.26,0.16999999999999998,11,0.15869207917697006,0.36179432032735154,2.35,29.32187163720145,0.0
0.26,0.16999999999999998,12,0.15869207917697006,0.3855599159082229,2.6,41.19268436823424,0.0
0.26,0.18,3,0.15367998664202323,0.1388835470700498,0.5750000000000001,0.48265185172564196,0.5
0.26,0.18,4,0.15367998664202323,0.1670031733762277,0.8,1.028735858602631,0.7000000000000001
0.26,0.18,5,0.15367998664202323,0.19749719003249774,1.0,1.9867596183354008,0.9
0.26,0.18,6,0.15367998664202323,0.22880211365772504,1.225,3.558684290100696,1.075
0.26,0.18,7,0.15367998664202323,0.25937103262509387,1.4500000000000002,5.891881093050503,0.0
0.26,0.18,8,0.15367998664202323,0.2884489575846407,1.675,9.243123015966253,0.0
0.26,0.18,9,0.15367998664202323,0.31594073304637277,1.9000000000000001,14.002703879260403,0.0
0.26,0.18,10,0.15367998664202323,0.3420162221057809,2.125,20.601074974785913,0.0
0.26,0.18,11,0.15367998664202323,0.3669158893030495,2.35,29.55795227840302,0.0
0.26,0.18,12,0.15367998664202323,0.39071610360930104,2.6,41.492995813782045,0.0
0.26,0.19,3,0.14893257331743479,0.14428844806439986,0.5750000000000001,0.5057503224008923,0.5
0.26,0.19,4,0.14893257331743479,0.17205294180782185,0.8,1.0680448063523051,0.7000000000000001
0.26,0.19,5,0.14893257331743479,0.20238822062985168,1.0,2.0485879373668636,0.875
0.26,0.19,6,0.14893257331743479,0.23362751889165934,1.225,3.6476530831829264,0.0
0.26,0.19,7,0.14893257331743479,0.264199283556228,1.4500000000000002,5.963942217309069,0.0
0.26,0.19,8,0.14893257331743479,0.2933048671709905,1.675,9.342670527195578,0.0
0.26,0.19,9,0.14893257331743479,0.32082687243687896,1.9000000000000001,14.136392779796703,0.0
0.26,0.19,10,0.14893257331743479,0.34692649614751037,2.125,20.776623568757003,0.0
0.26,0.19,11,0.14893257331743479,0.3718422061538483,2.35,29.784241931238338,0.0
0.26,0.19,12,0.14893257331743479,0.3956770084279482,2.6,41.78017651648514,0.0
0.26,0.2,3,0.14442271652681113,0.14954821730322007,0.5750000000000001,0.5289846369585463,0.5
0.26,0.2,4,0.14442271652681113,0.176939233555584,0.8,1.1072222113327435,0.7000000000000001
0.26,0.2,5,0.14442271652681113,0.2071060314514143,1.0,2.1075571058597324,0.875
0.26,0.2,6,0.14442271652681113,0.23827568514571948,1.225,3.6965913067151606,0.0
0.26,0.2,7,0.14442271652681113,0.26885022154254434,1.4500000000000002,6.033925711513733,0.0
0.26,0.2,8,0.14442271652681113,0.2979847553651743,1.675,9.439097799003719,0.0
0.26,0.2,9,0.14442271652681113,0.3255384578351801,1.9000000000000001,14.26555506559911,0.0
0.26,0.2,10,0.14442271652681113,0.3516634292810101,2.125,20.945793594962744,0.0
0.26,0.2,11,0.14442271652681113,0.3765960648342452,2.35,30.00176540853958,0.0
0.26,0.2,12,0.14442271652681113,0.4004656199146945,2.6,42.05556995175215,0.0
0.26,0.21000000000000002,3,0.14012818169117833,0.15468075967573702,0.5750000000000001,0.5493511853603426,0.0
0.26,0.21000000000000002,4,0.14012818169117833,0.18168053916331617,0.8,1.1458762606735682,0.675
0.26,0.21000000000000002,5,0.14012818169117833,0.21166899291144434,1.0,2.1661435319167976,0.875
0.26,0.21000000000000002,6,0.14012818169117833,0.24276484880946622,1.225,3.744356843454138,0.0
0.26,0.21000000000000002,7,0.14012818169117833,0.273319132629361,1.425,6.102060513018522,0.0
0.26,0.21000000000000002,8,0.14012818169117833,0.3025068986829711,1.675,9.53273467652666,0.0
0.26,0.21000000000000002,9,0.14012818169117833,0.3300938713170531,1.9000000000000001,14.390651899671242,0.0
0.26,0.21000000000000002,10,0.14012818169117833,0.35624551097478824,2.125,21.109214028905715,0.0
0.26,0.21000000000000002,11,0.14012818169117833,0.3811960461273884,2.35,30.211362659485808,0.0
0.26,0.21000000000000002,12,0.14012818169117833,0.40510068632642743,2.6,42.32027743471866,0.0
0.26,0.22000000000000003,3,0.1360304007485656,0.1597009545504015,0.5750000000000001,0.5596357630961568,0.0
0.26,0.22000000000000003,4,0.1360304007485656,0.18629226756786801,0.8,1.1831785062059348,0.675
0.26,0.22000000000000003,5,0.1360304007485656,0.21609237335788434,1.0,2.205702372730392,0.0
0.26,0.22000000000000003,6,0.1360304007485656,0.2471101301548853,1.225,3.791077358740768,0.0
0.26,0.22000000000000003,7,0.1360304007485656,0.2776397441911221,1.425,6.168537775104481,0.0
0.26,0.22000000000000003,8,0.1360304007485656,0.3068634004007073,1.6500000000000001,9.623856659751583,0.0
0.26,0.22000000000000003,9,0.1360304007485656,0.3345083489582707,1.9000000000000001,14.51206857571833,0.0
0.26,0.22000000000000003,10,0.1360304007485656,0.36068807706604766,2.125,21.267410493741576,0.0
0.26,0.22000000000000003,11,0.1360304007485656,0.3856575715610806,2.35,30.41373574280253,0.0
0.26,0.22000000000000003,12,0.1360304007485656,0.40959777561666677,2.6,42.57521960156707,0.0
0.26,0.22999999999999998,3,0.1321136207642326,0.1645526129919474,0.6000000000000001,0.5697772852404281,0.0
0.26,0.22999999999999998,4,0.1321136207642326,0.19078746921707954,0.8,1.2055189732415297,0.0
0.26,0.22999999999999998,5,0.1321136207642326,0.22038906519648338,1.0,2.2363121933575565,0.0
0.26,0.22999999999999998,6,0.1321136207642326,0.25132426005298286,1.225,3.836861245493778,0.0
0.26,0.22999999999999998,7,0.1321136207642326,0.28182973498560704,1.425,6.233519849058724,0.0
0.26,0.22999999999999998,8,0.1321136207642326,0.3110816144705295,1.6500000000000001,9.712697807552228,0.0
0.26,0.22999999999999998,9,0.1321136207642326,0.33879471172207776,1.9000000000000001,14.630132513283439,0.0
0.26,0.22999999999999998,10,0.1321136207642326,0.3650040424721935,2.125,21.420829748763772,0.0
0.26,0.22999999999999998,11,0.1321136207642326,0.3899936375495572,2.35,30.609481467092127,0.0
0.26,0.22999999999999998,12,0.1321136207642326,0.41397001454313725,2.6,42.82117913923069,0.0
0.26,0.24,3,0.12836429446216657,0.16930501317210417,0.6000000000000001,0.5797935637149626,0.0
0.26,0.24,4,0.12836429446216657,0.19517735335914962,0.8,1.2241453649248415,0.0
0.26,0.24,5,0.12836429446216657,0.22457010451584972,1.0,2.266427852618579,0.0
0.26,0.24,6,0.12836429446216657,0.25541810002076154,1.225,3.881801912842132,0.0
0.26,0.24,7,0.12836429446216657,0.28589984151925535,1.425,6.297146685189807,0.0
0.26,0.24,8,0.12836429446216657,0.3151811538391466,1.6500000000000001,9.799459936363723,0.0
0.26,0.24,9,0.12836429446216657,0.34296388833867114,1.9000000000000001,14.745126089158365,0.0
0.26,0.24,10,0.12836429446216657,0.36920442537767284,2.125,21.56985715534578,0.0
0.26,0.24,11,0.12836429446216657,0.39421534061801994,2.35,30.799114676404635,0.0
0.26,0.24,12,0.12836429446216657,0.4182286174752657,2.6,43.05883127531285,0.0
0.26,0.25,3,0.12477063366373425,0.17397960455730407,0.6000000000000001,0.5897001357064908,0.0
0.26,0.25,4,0.12477063366373425,0.19947166677737604,0.8,1.2425356979823399,0.0
0.26,0.25,5,0.12477063366373425,0.22864505172148905,1.0,2.29610102161842,0.0
0.26,0.25,6,0.12477063366373425,0.25940102316642716,1.225,3.9259809116366657,0.0
0.26,0.25,7,0.12477063366373425,0.2898593170398919,1.425,6.359540499412678,0.0
0.26,0.25,8,0.12477063366373425,0.3191712991099753,1.6500000000000001,9.884319328545963,0.0
0.26,0.25,9,0.12477063366373425,0.34702529816983785,1.9000000000000001,14.857295997861636,0.0
0.26,0.25,10,0.12477063366373425,0.37329873105362343,2.125,21.71482942190703,0.0
0.26,0.25,11,0.12477063366373425,0.3983322619922064,2.35,30.983085246264196,0.0
0.26,0.25,12,0.12477063366373425,0.4223622079758891,2.575,43.2887660379194,0.0
0.26,0.26,3,0.12132227532816191,0.17858451508211587,0.6000000000000001,0.5995107111218329,0.0
0.26,0.26,4,0.12132227532816191,0.20367897679329836,0.8,1.2607167198380973,0.0
0.26,0.26,5,0.12132227532816191,0.23262227614991715,1.0,2.325377318482639,0.0
0.26,0.26,6,0.12132227532816191,0.2632811990429046,1.225,3.969470258156948,0.0
0.26,0.26,7,0.12132227532816191,0.2937162139213123,1.425,6.420809243965909,0.0
0.26,0.26,8,0.12132227532816191,0.32306012257947425,1.6500000000000001,9.967431723403285,0.0
0.26,0.26,9,0.12132227532816191,0.3509871373412109,1.9000000000000001,14.966860218134373,0.0
0.26,0.26,10,0.12132227532816191,0.37729523869783177,2.125,21.85604409222772,0.0
0.26,0.26,11,0.12132227532816191,0.40235275502034207,2.35,31.16179074042301,0.0
0.26,0.26,12,0.12132227532816191,0.42639697797158244,2.575,43.51150483671778,0.0
0.26,0.27,3,0.11801002723236796,0.18312693817796807,0.6000000000000001,0.6092375107894143,0.0
0.26,0.27,4,0.11801002723236796,0.20780688659054958,0.8,1.2787122783683655,0.0
0.26,0.27,5,0.11801002723236796,0.23650917281177544,1.0,2.354297426025866,0.0
0.26,0.27,6,0.11801002723236796,0.2670658105850356,1.225,4.012334192478606,0.0
0.26,0.27,7,0.11801002723236796,0.2974775986544443,1.425,6.481049234757241,0.0
0.26,0.27,8,0.11801002723236796,0.32685470367483715,1.6500000000000001,10.048936096818464,0.0
0.26,0.27,9,0.11801002723236796,0.3548565964974972,1.9000000000000001,15.074013290441412,0.0
0.26,0.27,10,0.11801002723236796,0.3812012197195366,2.125,21.99376673574558,0.0
0.26,0.27,11,0.11801002723236796,0.40628416390458844,2.35,31.335586005182307,0.0
0.26,0.27,12,0.11801002723236796,0.4303437118743309,2.575,43.72751303565277,0.0
0.26,0.28,3,0.11482567113703576,0.18761328981996236,0.6000000000000001,0.618891526132244,0.0
0.26,0.28,4,0.11482567113703576,0.21186220170591527,0.8,1.2965438270221417,0.0
0.26,0.28,5,0.11482567113703576,0.24031233017529638,1.0,2.3828979505804653,0.0
0.26,0.28,6,0.11482567113703576,0.2707612220604295,1.225,4.054630530183893,0.0
0.26,0.28,7,0.11482567113703576,0.30114971823021663,1.425,6.540347171909443,0.0
0.26,0.28,8,0.11482567113703576,0.33056129562537806,1.6500000000000001,10.128957569101063,0.0
0.26,0.28,9,0.11482567113703576,0.3586096484381217,1.875,15.178930378709852,0.0
0.26,0.28,10,0.11482567113703576,0.38502310656806144,2.125,22.128236483384303,0.0
0.26,0.28,11,0.11482567113703576,0.410132992876609,2.35,31.504790558512052,0.0
0.26,0.28,12,0.11482567113703576,0.43420897145538323,2.575,43.93720963887363,0.0
0.26,0.29,3,0.11176180821137503,0.19204933135481964,0.6000000000000001,0.6284827213859736,0.0
0.26,0.29,4,0.11176180821137503,0.21585106063647747,0.8,1.3142308183323579,0.0
