Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.2655275,0.083935,0.27601665818194543,0.5983999999999999,0.026984280335261863,0.0809273671588969,0.0006182688385475845
0.2655275,0.083935,0.27601665818194543,0.5985,0.02698659871587152,0.08095256983501313,0.0006830790232369364
0.2655275,0.083935,0.27601665818194543,0.5986,0.026989175660178107,0.08097855504719124,0.0007555753202408214
0.2655275,0.083935,0.27601665818194543,0.5987,0.026992011128913612,0.08100532320368256,0.0008337511209408095
0.2655275,0.083935,0.27601665818194543,0.5988,0.026995105075380676,0.08103287469054024,0.0009161522648959307
0.2655275,0.083935,0.27601665818194543,0.5989,0.02699845744546184,0.08106120987161948,0.0010017361928946799
0.2655275,0.0839425,0.27593164849261975,0.5972999999999999,0.027047715195839706,0.08092861577111869,0.0010422780792349315
0.2655275,0.0839425,0.27593164849261975,0.5973999999999999,0.027047192314429973,0.0809453035046294,0.0009608019198765411
0.2655275,0.0839425,0.27593164849261975,0.5974999999999999,0.027046927252859343,0.08096276590228166,0.0008831230423931732
0.2655275,0.0839425,0.27593164849261975,0.5975999999999999,0.027046920053610552,0.08098100361362508,0.0008103349507656574
0.2655275,0.0839425,0.27593164849261975,0.5976999999999999,0.0270471707517762,0.08100001726639514,0.0007438765919713735
0.2655275,0.0839425,0.27593164849261975,0.5978,0.027047679375052695,0.0810198074664773,0.0006855958742689477
0.2655275,0.0839425,0.27593164849261975,0.5979,0.027048445943740316,0.08104037479787655,0.0006377517117118121
0.2655275,0.0839425,0.27593164849261975,0.598,0.02704947047074073,0.08106171982268787,0.0006028790442282656
0.2655275,0.0839425,0.27593164849261975,0.5981,0.027050752961557074,0.08108384308107089,0.0005839224178062253
0.2655275,0.0839425,0.27593164849261975,0.5982,0.027052293414294538,0.08110674509122803,0.0006029089167893107
0.2655275,0.0839425,0.27593164849261975,0.5982999999999999,0.027054091819663336,0.08113042634938512,0.0006377998110075547
0.2655275,0.0839425,0.27593164849261975,0.5983999999999999,0.02705614816098072,0.08115488732977529,0.0006856607624303634
0.2655275,0.0839425,0.27593164849261975,0.5985,0.027058462414175047,0.08118012848462655,0.0007439544725141293
0.2655275,0.0839425,0.27593164849261975,0.5986,0.027061034547791633,0.08120615024415148,0.0008104218178184646
0.2655275,0.0839425,0.27593164849261975,0.5987,0.027063864522998412,0.08123295301654176,0.0008832154438416585
0.2655275,0.0839425,0.27593164849261975,0.5988,0.027066952293593256,0.08126053718796389,0.0009608971152707987
0.2655275,0.0839425,0.27593164849261975,0.5989,0.027070297806011546,0.08128890312255978,0.0010423739764944086
0.2655275,0.08395,0.2758472852720172,0.5972999999999999,0.027119042504970717,0.08115394347564184,0.0010901029445758213
0.2655275,0.08395,0.2758472852720172,0.5973999999999999,0.027118522980005087,0.08117069038467363,0.0010126457323349233
0.2655275,0.08395,0.2758472852720172,0.5974999999999999,0.02711826059941367,0.08118821006310385,0.0009394435721836948
0.2655275,0.08395,0.2758472852720172,0.5975999999999999,0.027118255405471556,0.08120650315854605,0.0008715701316786894
0.2655275,0.08395,0.2758472852720172,0.5976999999999999,0.027118507433119814,0.08122557029696827,0.0008103674581922404
